#SampleID	emp_cr_gg_13_8.summary.txt.tsv	emp_cr_silva_16S_123.summary.txt.tsv	emp_or_gg_13_8.summary.txt.tsv	emp.90.min25.deblur.withtax.onlytree.summary.txt.tsv	emp.100.min25.deblur.withtax.onlytree.summary.txt.tsv	emp.150.min25.deblur.withtax.onlytree.summary.txt.tsv
1024.SH007.C6.RH.5.322.rhizo.9.11.G1.L00	3779.0	4067.0	5140.0	2303.0	2173.0	1484.0
1024.SH007.C6.RH.5.97.bulk.6.11.G1.L00	6055.0	6487.0	8210.0	3989.0	3900.0	3024.0
1024.SH007.C6.RH.5.98.rhizo.6.11.G1.L00	5848.0	6291.0	8206.0	4121.0	3970.0	2951.0
1024.SH007.C6.RH.5.99.root.6.11.G1.L00	5644.0	5950.0	7419.0	3906.0	3766.0	3139.0
1024.SH008.C6.HA.1.101.bulk.6.11.G1.L00	4962.0	5315.0	6767.0	3300.0	3213.0	2436.0
1024.SH008.C6.HA.1.102.rhizo.6.11.G1.L00	3924.0	4251.0	5700.0	3165.0	3090.0	2426.0
1024.SH008.C6.HA.1.186.flw.6.11.G1.L00	4042.0	4030.0	4186.0	3154.0	3093.0	2660.0
1024.SH008.C6.HA.1.326.bulk.9.11.G1.L00	4607.0	4996.0	6292.0	3038.0	2929.0	2162.0
1024.SH008.C6.HA.1.327.rhizo.9.11.G1.L00	5406.0	5829.0	7459.0	3858.0	3729.0	2796.0
1024.SH008.C6.HA.1.526.bulk.4.12.G1.L00	7186.0	7882.0	9929.0	5222.0	5097.0	4029.0
1024.SH008.C6.HA.2.105.bulk.6.11.G1.L00	5375.0	5780.0	7346.0	3647.0	3538.0	2699.0
1024.SH008.C6.HA.2.106.rhizo.6.11.G1.L00	3596.0	4011.0	5267.0	2936.0	2868.0	2114.0
1024.SH008.C6.HA.2.107.root.6.11.G1.L00	5190.0	5575.0	7150.0	3488.0	3441.0	2827.0
1024.SH008.C6.HA.2.187.flw.6.11.G1.L00	3746.0	3745.0	3916.0	2831.0	2783.0	2293.0
1024.SH008.C6.HA.2.331.bulk.9.11.G1.L00	4654.0	5014.0	6352.0	3049.0	2922.0	2166.0
1024.SH008.C6.HA.2.332.rhizo.9.11.G1.L00	5237.0	5636.0	7129.0	3464.0	3355.0	2483.0
1024.SH008.C6.HA.2.531.bulk.4.12.G1.L00	8199.0	8774.0	10914.0	5733.0	5639.0	4470.0
1024.SH008.C6.HA.3.109.bulk.6.11.G1.L00	7076.0	7616.0	9709.0	4780.0	4650.0	3571.0
1024.SH008.C6.HA.3.110.rhizo.6.11.G1.L00	3135.0	3733.0	4951.0	2806.0	2758.0	2072.0
1024.SH008.C6.HA.3.111.root.6.11.G1.L00	4075.0	4296.0	5397.0	2782.0	2731.0	2236.0
1024.SH008.C6.HA.3.188.flw.6.11.G1.L00	4054.0	4049.0	4090.0	3109.0	3050.0	2768.0
1024.SH008.C6.HA.3.336.bulk.9.11.G1.L00	5524.0	5956.0	7396.0	3705.0	3595.0	2708.0
1024.SH008.C6.HA.3.337.rhizo.9.11.G1.L00	3932.0	4257.0	5447.0	2622.0	2520.0	1900.0
1024.SH008.C6.HA.3.536.bulk.4.12.G1.L00	6990.0	7619.0	9466.0	4861.0	4759.0	3721.0
1024.SH008.C6.HA.4.113.bulk.6.11.G1.L00	5419.0	5837.0	7317.0	3521.0	3414.0	2562.0
1024.SH008.C6.HA.4.114.rhizo.6.11.G1.L00	4595.0	4854.0	6305.0	3252.0	3170.0	2331.0
1024.SH008.C6.HA.4.189.flw.6.11.G1.L00	5406.0	5426.0	5642.0	4259.0	4192.0	3509.0
1024.SH008.C6.HA.4.341.bulk.9.11.G1.L00	4635.0	5007.0	6355.0	3180.0	3047.0	2282.0
1024.SH008.C6.HA.4.342.rhizo.9.11.G1.L00	4744.0	5238.0	6748.0	3550.0	3444.0	2581.0
1024.SH008.C6.HA.4.541.bulk.4.12.G1.L00	7232.0	7910.0	10043.0	5197.0	5087.0	3935.0
1024.SH008.C6.HA.5.117.bulk.6.11.G1.L00	5527.0	5942.0	7662.0	3672.0	3507.0	2536.0
1024.SH008.C6.HA.5.118.rhizo.6.11.G1.L00	3758.0	4022.0	5182.0	2512.0	2446.0	1804.0
1024.SH008.C6.HA.5.119.root.6.11.G1.L00	3827.0	4050.0	5087.0	2658.0	2606.0	2102.0
1024.SH008.C6.HA.5.346.bulk.9.11.G1.L00	4911.0	5320.0	6727.0	3155.0	3043.0	2231.0
1024.SH008.C6.HA.5.347.rhizo.9.11.G1.L00	5414.0	5905.0	7421.0	3789.0	3725.0	2970.0
1024.SH008.C6.HA.5.546.bulk.4.12.G1.L00	7397.0	8000.0	10021.0	5084.0	4993.0	3935.0
1030.TVF.2004.Loc1.D0.Rep1	127425.0	131840.0	199834.0	78702.0	61487.0	0.0
1030.TVF.2004.Loc1.D0.Rep2	124031.0	127542.0	193502.0	72690.0	55155.0	0.0
1030.TVF.2004.Loc1.D0.Rep3	137641.0	142076.0	195412.0	81914.0	63557.0	0.0
1030.TVF.2004.Loc1.D0.Rep4	108358.0	112181.0	180507.0	64876.0	50187.0	0.0
1030.TVF.2004.Loc1.D0.Rep5	10.0	10.0	11.0	0.0	0.0	0.0
1030.TVF.2004.Loc1.D10.Rep1	162077.0	167991.0	243820.0	95895.0	74198.0	0.0
1030.TVF.2004.Loc1.D10.Rep2	118992.0	125766.0	195440.0	75825.0	59665.0	0.0
1030.TVF.2004.Loc1.D10.Rep3	107680.0	112724.0	174422.0	66405.0	51822.0	0.0
1030.TVF.2004.Loc1.D10.Rep4	105417.0	110697.0	191059.0	66397.0	50893.0	0.0
1030.TVF.2004.Loc1.D10.Rep5	137357.0	143669.0	206660.0	81405.0	62951.0	0.0
1030.TVF.2004.Loc2.D0.Rep1	110504.0	115627.0	148748.0	64383.0	50997.0	0.0
1030.TVF.2004.Loc2.D0.Rep2	170782.0	176654.0	217393.0	90190.0	69040.0	0.0
1030.TVF.2004.Loc2.D0.Rep3	146429.0	150978.0	183555.0	77469.0	61243.0	0.0
1030.TVF.2004.Loc2.D0.Rep4	179081.0	185026.0	219936.0	104050.0	82025.0	0.0
1030.TVF.2004.Loc2.D0.Rep5	127514.0	132206.0	163961.0	66209.0	51014.0	0.0
1030.TVF.2004.Loc2.D10.Rep1	125820.0	132135.0	174792.0	78537.0	62933.0	0.0
1030.TVF.2004.Loc2.D10.Rep2	141918.0	148619.0	190519.0	84724.0	66119.0	0.0
1030.TVF.2004.Loc2.D10.Rep3	128794.0	133253.0	173350.0	73197.0	57287.0	0.0
1030.TVF.2004.Loc2.D10.Rep4	130477.0	136986.0	175187.0	78879.0	61457.0	0.0
1030.TVF.2004.Loc2.D10.Rep5	136143.0	141458.0	178174.0	77383.0	59554.0	0.0
1030.TVF.2004.Loc3.D0.Rep1	98672.0	101432.0	118825.0	57266.0	44568.0	0.0
1030.TVF.2004.Loc3.D0.Rep2	181504.0	188746.0	224944.0	95756.0	72941.0	0.0
1030.TVF.2004.Loc3.D0.Rep3	129395.0	132994.0	165477.0	79443.0	61477.0	0.0
1030.TVF.2004.Loc3.D0.Rep4	106602.0	109898.0	139035.0	62002.0	48294.0	0.0
1030.TVF.2004.Loc3.D0.Rep5	119992.0	124846.0	154006.0	69526.0	54092.0	0.0
1030.TVF.2004.Loc3.D10.Rep1	161925.0	167885.0	214946.0	92416.0	71638.0	0.0
1030.TVF.2004.Loc3.D10.Rep2	144309.0	149560.0	188704.0	83015.0	65318.0	0.0
1030.TVF.2004.Loc3.D10.Rep3	157673.0	161471.0	211488.0	97338.0	76764.0	0.0
1030.TVF.2004.Loc3.D10.Rep4	80384.0	83315.0	112943.0	51117.0	40377.0	0.0
1030.TVF.2004.Loc3.D10.Rep5	120182.0	124171.0	157738.0	73682.0	57934.0	0.0
1030.TVF.2004.Loc4.D0.Rep1	161758.0	166702.0	205160.0	101076.0	77964.0	0.0
1030.TVF.2004.Loc4.D0.Rep2	142777.0	148360.0	186507.0	82142.0	63929.0	0.0
1030.TVF.2004.Loc4.D0.Rep3	147330.0	152767.0	195731.0	87576.0	67788.0	0.0
1030.TVF.2004.Loc4.D0.Rep4	132568.0	136779.0	174916.0	83447.0	64814.0	0.0
1030.TVF.2004.Loc4.D0.Rep5	157747.0	163250.0	196911.0	87164.0	69147.0	0.0
1030.TVF.2004.Loc4.D10.Rep1	140615.0	143903.0	179096.0	84920.0	67139.0	0.0
1030.TVF.2004.Loc4.D10.Rep2	112494.0	116047.0	146340.0	67792.0	53868.0	0.0
1030.TVF.2004.Loc4.D10.Rep3	110136.0	114181.0	149288.0	59233.0	47115.0	0.0
1030.TVF.2004.Loc4.D10.Rep4	125012.0	129788.0	171609.0	70336.0	55521.0	0.0
1030.TVF.2004.Loc4.D10.Rep5	113872.0	117375.0	146363.0	66330.0	51090.0	0.0
1030.TVF.2004.Loc5.D0.Rep1	174774.0	180082.0	217142.0	94872.0	75399.0	0.0
1030.TVF.2004.Loc5.D0.Rep2	159529.0	164237.0	203331.0	101210.0	80920.0	0.0
1030.TVF.2004.Loc5.D0.Rep3	123684.0	127474.0	157108.0	70598.0	56487.0	0.0
1030.TVF.2004.Loc5.D0.Rep4	124059.0	127214.0	151426.0	76787.0	57275.0	0.0
1030.TVF.2004.Loc5.D0.Rep5	119482.0	122545.0	149021.0	65936.0	50424.0	0.0
1030.TVF.2004.Loc5.D10.Rep1	131660.0	134898.0	166871.0	84557.0	66947.0	0.0
1030.TVF.2004.Loc5.D10.Rep2	117642.0	119511.0	152246.0	78963.0	60805.0	0.0
1030.TVF.2004.Loc5.D10.Rep3	128345.0	131107.0	163090.0	87525.0	68109.0	0.0
1030.TVF.2004.Loc5.D10.Rep4	141271.0	145210.0	184379.0	91533.0	69999.0	0.0
1030.TVF.2004.Loc5.D10.Rep5	129739.0	135508.0	168707.0	90818.0	70815.0	0.0
1030.TVF.2010.Loc1.D0.Rep1	141535.0	145128.0	195485.0	80815.0	63888.0	0.0
1030.TVF.2010.Loc1.D0.Rep2	123229.0	127366.0	175972.0	71906.0	57474.0	0.0
1030.TVF.2010.Loc1.D0.Rep3	140148.0	145699.0	193012.0	83261.0	66160.0	0.0
1030.TVF.2010.Loc1.D0.Rep4	162782.0	166551.0	198743.0	94066.0	74103.0	0.0
1030.TVF.2010.Loc1.D0.Rep5	142198.0	147239.0	207202.0	77579.0	60471.0	0.0
1030.TVF.2010.Loc1.D10.Rep1	159404.0	164364.0	196918.0	90062.0	69486.0	0.0
1030.TVF.2010.Loc1.D10.Rep2	138091.0	142554.0	185667.0	87960.0	70817.0	0.0
1030.TVF.2010.Loc1.D10.Rep3	133345.0	138135.0	172537.0	76296.0	61493.0	0.0
1030.TVF.2010.Loc1.D10.Rep4	186129.0	192383.0	239685.0	107195.0	83622.0	0.0
1030.TVF.2010.Loc1.D10.Rep5	158360.0	164761.0	200677.0	91415.0	72149.0	0.0
1030.TVF.2010.Loc2.D0.Rep1	162088.0	168048.0	212319.0	104101.0	85638.0	0.0
1030.TVF.2010.Loc2.D0.Rep2	118254.0	122135.0	147233.0	71584.0	55778.0	0.0
1030.TVF.2010.Loc2.D0.Rep3	142411.0	146220.0	182692.0	89195.0	72828.0	0.0
1030.TVF.2010.Loc2.D0.Rep4	280553.0	297404.0	377948.0	170399.0	131603.0	0.0
1030.TVF.2010.Loc2.D0.Rep5	118603.0	123526.0	150195.0	69600.0	54645.0	0.0
1030.TVF.2010.Loc2.D10.Rep1	248672.0	254840.0	299119.0	160361.0	127475.0	0.0
1030.TVF.2010.Loc2.D10.Rep2	167556.0	171753.0	206934.0	105855.0	85685.0	0.0
1030.TVF.2010.Loc2.D10.Rep3	137059.0	140497.0	177088.0	87099.0	70145.0	0.0
1030.TVF.2010.Loc2.D10.Rep4	136734.0	140429.0	173472.0	82514.0	67781.0	0.0
1030.TVF.2010.Loc2.D10.Rep5	133374.0	137869.0	167372.0	85483.0	70064.0	0.0
1030.TVF.2010.Loc3.D0.Rep1	111229.0	116109.0	163126.0	63684.0	50287.0	0.0
1030.TVF.2010.Loc3.D0.Rep2	145215.0	151674.0	182798.0	85754.0	68578.0	0.0
1030.TVF.2010.Loc3.D0.Rep3	131936.0	134559.0	170913.0	65701.0	50033.0	0.0
1030.TVF.2010.Loc3.D0.Rep4	167414.0	172067.0	196125.0	90816.0	70327.0	0.0
1030.TVF.2010.Loc3.D0.Rep5	162862.0	166927.0	187296.0	84996.0	66077.0	0.0
1030.TVF.2010.Loc3.D10.Rep1	118088.0	121855.0	160047.0	72167.0	57103.0	0.0
1030.TVF.2010.Loc3.D10.Rep2	131934.0	135715.0	171918.0	75724.0	60704.0	0.0
1030.TVF.2010.Loc3.D10.Rep3	120222.0	125220.0	157899.0	70495.0	54994.0	0.0
1030.TVF.2010.Loc3.D10.Rep4	126918.0	131188.0	153051.0	72334.0	58009.0	0.0
1030.TVF.2010.Loc3.D10.Rep5	130419.0	134686.0	168018.0	72525.0	58094.0	0.0
1030.TVF.2010.Loc4.D0.Rep1	154273.0	156352.0	184631.0	76237.0	58723.0	0.0
1030.TVF.2010.Loc4.D0.Rep2	164651.0	167529.0	210411.0	94823.0	74741.0	0.0
1030.TVF.2010.Loc4.D0.Rep3	188093.0	192665.0	226153.0	95505.0	74947.0	0.0
1030.TVF.2010.Loc4.D0.Rep4	164327.0	167448.0	201208.0	85751.0	66938.0	0.0
1030.TVF.2010.Loc4.D0.Rep5	177197.0	180102.0	235502.0	101848.0	80137.0	0.0
1030.TVF.2010.Loc4.D10.Rep1	95646.0	99336.0	131586.0	57891.0	45429.0	0.0
1030.TVF.2010.Loc4.D10.Rep2	102829.0	105593.0	146914.0	64716.0	52085.0	0.0
1030.TVF.2010.Loc4.D10.Rep3	149906.0	154874.0	206480.0	99494.0	81358.0	0.0
1030.TVF.2010.Loc4.D10.Rep4	140672.0	147405.0	191080.0	87694.0	69798.0	0.0
1030.TVF.2010.Loc4.D10.Rep5	195505.0	202935.0	255432.0	119795.0	92088.0	0.0
1030.TVF.2010.Loc5.D0.Rep1	210705.0	214404.0	243723.0	111191.0	86596.0	0.0
1030.TVF.2010.Loc5.D0.Rep2	156992.0	162565.0	196651.0	96887.0	76461.0	0.0
1030.TVF.2010.Loc5.D0.Rep3	177923.0	183814.0	219541.0	94651.0	74819.0	0.0
1030.TVF.2010.Loc5.D0.Rep4	137840.0	141636.0	172694.0	77711.0	62221.0	0.0
1030.TVF.2010.Loc5.D0.Rep5	138288.0	144069.0	180319.0	76591.0	58593.0	0.0
1030.TVF.2010.Loc5.D10.Rep1	100667.0	103121.0	126681.0	59187.0	47458.0	0.0
1030.TVF.2010.Loc5.D10.Rep2	147828.0	152671.0	198538.0	93637.0	74115.0	0.0
1030.TVF.2010.Loc5.D10.Rep3	125150.0	130405.0	169841.0	81036.0	66338.0	0.0
1030.TVF.2010.Loc5.D10.Rep4	134532.0	139375.0	180623.0	85449.0	68259.0	0.0
1030.TVF.2010.Loc5.D10.Rep5	138279.0	141479.0	173747.0	83841.0	68089.0	0.0
1030.TVF.Control.Loc1.D0.Rep1	6.0	7.0	7.0	0.0	0.0	0.0
1030.TVF.Control.Loc1.D0.Rep2	151578.0	154591.0	180950.0	87128.0	66073.0	0.0
1030.TVF.Control.Loc1.D0.Rep3	152227.0	155170.0	185259.0	87048.0	65139.0	0.0
1030.TVF.Control.Loc1.D0.Rep4	159.0	162.0	358.0	107.0	72.0	0.0
1030.TVF.Control.Loc1.D0.Rep5	125399.0	127120.0	149334.0	72234.0	51918.0	0.0
1030.TVF.Control.Loc1.D10.Rep1	128701.0	131606.0	155928.0	82662.0	64949.0	0.0
1030.TVF.Control.Loc1.D10.Rep2	118594.0	121764.0	143783.0	74595.0	57649.0	0.0
1030.TVF.Control.Loc1.D10.Rep3	127475.0	131065.0	154199.0	80094.0	62984.0	0.0
1030.TVF.Control.Loc1.D10.Rep4	129365.0	133077.0	152423.0	81111.0	63916.0	0.0
1030.TVF.Control.Loc1.D10.Rep5	142113.0	146357.0	169744.0	84526.0	65598.0	0.0
1030.TVF.Control.Loc2.D0.Rep1	146764.0	153143.0	192894.0	89466.0	68112.0	0.0
1030.TVF.Control.Loc2.D0.Rep2	176655.0	181922.0	213048.0	90040.0	72726.0	0.0
1030.TVF.Control.Loc2.D0.Rep3	170788.0	176087.0	202557.0	91304.0	73022.0	0.0
1030.TVF.Control.Loc2.D0.Rep4	153716.0	160343.0	198448.0	91701.0	70986.0	0.0
1030.TVF.Control.Loc2.D0.Rep5	168499.0	174726.0	217205.0	94284.0	73923.0	0.0
1030.TVF.Control.Loc2.D10.Rep1	132118.0	138371.0	183807.0	84087.0	66772.0	0.0
1030.TVF.Control.Loc2.D10.Rep2	153801.0	158127.0	189169.0	98496.0	77487.0	0.0
1030.TVF.Control.Loc2.D10.Rep3	157726.0	161518.0	194751.0	97796.0	75610.0	0.0
1030.TVF.Control.Loc2.D10.Rep4	180493.0	185918.0	226570.0	113706.0	90307.0	0.0
1030.TVF.Control.Loc2.D10.Rep5	157518.0	161813.0	195167.0	94995.0	74431.0	0.0
1030.TVF.Control.Loc3.D0.Rep1	169682.0	175454.0	221169.0	97815.0	77244.0	0.0
1030.TVF.Control.Loc3.D0.Rep2	156203.0	160954.0	194200.0	86740.0	68321.0	0.0
1030.TVF.Control.Loc3.D0.Rep3	154370.0	158651.0	207103.0	90639.0	71873.0	0.0
1030.TVF.Control.Loc3.D0.Rep4	165997.0	170798.0	204014.0	90480.0	70969.0	0.0
1030.TVF.Control.Loc3.D0.Rep5	133623.0	137031.0	171921.0	79756.0	62708.0	0.0
1030.TVF.Control.Loc3.D10.Rep1	123338.0	127839.0	162883.0	78166.0	61478.0	0.0
1030.TVF.Control.Loc3.D10.Rep2	190990.0	196288.0	227831.0	102393.0	79594.0	0.0
1030.TVF.Control.Loc3.D10.Rep3	105740.0	109849.0	143149.0	62915.0	45349.0	0.0
1030.TVF.Control.Loc3.D10.Rep4	111002.0	114266.0	157159.0	69874.0	54051.0	0.0
1030.TVF.Control.Loc3.D10.Rep5	111190.0	117638.0	147385.0	74318.0	57746.0	0.0
1030.TVF.Control.Loc4.D0.Rep1	135225.0	138840.0	166993.0	71898.0	58338.0	0.0
1030.TVF.Control.Loc4.D0.Rep2	174156.0	178590.0	209804.0	88002.0	71404.0	0.0
1030.TVF.Control.Loc4.D0.Rep3	194637.0	199998.0	233384.0	101880.0	83362.0	0.0
1030.TVF.Control.Loc4.D0.Rep4	190266.0	195591.0	234165.0	109595.0	88588.0	0.0
1030.TVF.Control.Loc4.D0.Rep5	129598.0	133286.0	158681.0	63401.0	51647.0	0.0
1030.TVF.Control.Loc4.D10.Rep1	118579.0	122358.0	151176.0	76529.0	60633.0	0.0
1030.TVF.Control.Loc4.D10.Rep2	120159.0	123956.0	150035.0	78045.0	62232.0	0.0
1030.TVF.Control.Loc4.D10.Rep3	119008.0	124296.0	156174.0	76173.0	58981.0	0.0
1030.TVF.Control.Loc4.D10.Rep4	140938.0	144876.0	186450.0	91088.0	70804.0	0.0
1030.TVF.Control.Loc4.D10.Rep5	116490.0	123929.0	168959.0	77886.0	60225.0	0.0
1030.TVF.Control.Loc5.D0.Rep1	147739.0	151825.0	184377.0	82923.0	65128.0	0.0
1030.TVF.Control.Loc5.D0.Rep2	145991.0	151489.0	186448.0	86780.0	63115.0	0.0
1030.TVF.Control.Loc5.D0.Rep3	157729.0	164449.0	202457.0	98417.0	73192.0	0.0
1030.TVF.Control.Loc5.D0.Rep4	166824.0	175420.0	202052.0	92393.0	69820.0	0.0
1030.TVF.Control.Loc5.D0.Rep5	186171.0	192365.0	230039.0	98982.0	78568.0	0.0
1030.TVF.Control.Loc5.D10.Rep1	133706.0	137250.0	166186.0	76456.0	60366.0	0.0
1030.TVF.Control.Loc5.D10.Rep2	131453.0	135651.0	160433.0	86732.0	66768.0	0.0
1030.TVF.Control.Loc5.D10.Rep3	124399.0	131611.0	174089.0	78296.0	58392.0	0.0
1030.TVF.Control.Loc5.D10.Rep4	144110.0	149623.0	186838.0	88069.0	67467.0	0.0
1030.TVF.Control.Loc5.D10.Rep5	154447.0	161980.0	186344.0	103588.0	80474.0	0.0
1031.CHDF1	90561.0	94086.0	109840.0	46012.0	34174.0	0.0
1031.CHDF2	128336.0	133229.0	154777.0	64066.0	47716.0	0.0
1031.CHDF3	129146.0	134718.0	159903.0	67156.0	49506.0	0.0
1031.CHRA.1	61.0	64.0	77.0	8.0	6.0	0.0
1031.CHRA2	109208.0	114728.0	136599.0	53797.0	39765.0	0.0
1031.CHRA3	94848.0	99402.0	117557.0	46952.0	34835.0	0.0
1031.HJDF.1	162057.0	167957.0	189951.0	80983.0	63793.0	0.0
1031.HJDF2	131574.0	137069.0	159914.0	66218.0	51154.0	0.0
1031.HJDF3	159224.0	168699.0	205068.0	84679.0	64951.0	0.0
1031.HJRA.1	142889.0	148831.0	170313.0	69591.0	54790.0	0.0
1031.HJRA2	155764.0	161943.0	186978.0	76580.0	59772.0	0.0
1031.HJRA3	141693.0	147726.0	170249.0	71386.0	55329.0	0.0
1033.Antarctic.soil.10A.	8.0	9.0	4.0	0.0	0.0	0.0
1033.Antarctic.soil.10A.2.1	500198.0	513238.0	571510.0	301199.0	240875.0	0.0
1033.Antarctic.soil.10B				0.0	0.0	0.0
1033.Antarctic.soil.3A.	2.0	2.0	1.0	0.0	0.0	0.0
1033.Antarctic.soil.3B.	2.0	2.0	2.0	0.0	0.0	0.0
1033.Antarctic.soil.3B.7.2	179045.0	180653.0	200502.0	120570.0	98983.0	0.0
1033.Antarctic.soil.4A.	1.0	1.0		0.0	0.0	0.0
1033.Antarctic.soil.4B	1.0	1.0		0.0	0.0	0.0
1033.Antarctic.soil.4C.6.4	162998.0	166731.0	175116.0	103518.0	82356.0	0.0
1033.Antarctic.soil.5A.	4.0	4.0	4.0	0.0	0.0	0.0
1033.Antarctic.soil.5B		1.0		0.0	0.0	0.0
1033.Antarctic.soil.5C.1.7	205630.0	212622.0	225350.0	125063.0	98519.0	0.0
1033.Antarctic.soil.9A.	2.0	2.0	2.0	0.0	0.0	0.0
1033.Antarctic.soil.9A.2.0	143956.0	143030.0	161796.0	97741.0	79956.0	0.0
1033.Antarctic.soil.9B				0.0	0.0	0.0
1034.CHA1	45980.0	47487.0	56512.0	32533.0	31936.0	0.0
1034.CHA10	138529.0	143057.0	186824.0	85175.0	73977.0	0.0
1034.CHA11	200931.0	208545.0	250706.0	111797.0	93050.0	0.0
1034.CHA12	149697.0	158332.0	269962.0	77084.0	67730.0	0.0
1034.CHA2	40662.0	42233.0	51304.0	28753.0	28201.0	0.0
1034.CHA3	57928.0	59862.0	72539.0	40628.0	39769.0	0.0
1034.CHB1	67027.0	67425.0	69465.0	54382.0	53177.0	0.0
1034.CHB10	53582.0	53906.0	61912.0	49280.0	47750.0	0.0
1034.CHB2	504409.0	520493.0	625151.0	305051.0	239042.0	0.0
1034.CHB3	50343.0	50614.0	52514.0	40731.0	39549.0	0.0
1034.CHB4	109290.0	112334.0	135118.0	73230.0	61737.0	0.0
1034.CHB5	169461.0	175463.0	208945.0	95444.0	81236.0	0.0
1034.CHB6	152211.0	161043.0	208745.0	85035.0	71381.0	0.0
1034.CHB7	71951.0	74165.0	85351.0	53657.0	52398.0	0.0
1034.CHB8	199063.0	202230.0	223614.0	136003.0	112272.0	0.0
1034.CHB9	211972.0	216819.0	236976.0	129159.0	109258.0	0.0
1034.CHC1	61980.0	63336.0	70155.0	50340.0	48374.0	0.0
1034.CHC10	177889.0	182168.0	202213.0	126758.0	101536.0	0.0
1034.CHC11	190227.0	198849.0	234436.0	134292.0	110607.0	0.0
1034.CHC12	140242.0	145730.0	179750.0	86932.0	75451.0	0.0
1034.CHC13	174029.0	181698.0	248779.0	94881.0	83165.0	0.0
1034.CHC16	60190.0	62446.0	75467.0	38582.0	38217.0	0.0
1034.CHC17	347400.0	355475.0	408496.0	193431.0	165924.0	0.0
1034.CHC2	42645.0	43269.0	47748.0	38835.0	37302.0	0.0
1034.CHC3	44158.0	46696.0	61761.0	28427.0	28295.0	0.0
1034.CHC4	45146.0	48003.0	64456.0	28441.0	28065.0	0.0
1034.CHC5	62887.0	65936.0	83904.0	39935.0	39614.0	0.0
1034.CHC6	63619.0	64924.0	77211.0	50589.0	48483.0	0.0
1034.CHC7	71642.0	72683.0	83417.0	59135.0	56438.0	0.0
1034.CHC8	57745.0	59105.0	68319.0	45131.0	43573.0	0.0
1034.CHC9	189710.0	194221.0	326168.0	134195.0	109256.0	0.0
1034.CHD1	66635.0	67256.0	73543.0	55415.0	53685.0	0.0
1034.CHD10	128882.0	133456.0	166796.0	66499.0	56887.0	0.0
1034.CHD11	156650.0	159457.0	179056.0	112381.0	95273.0	0.0
1034.CHD2	189287.0	193985.0	223847.0	115246.0	100637.0	0.0
1034.CHD3	134815.0	139902.0	177942.0	100544.0	86164.0	0.0
1034.CHD4	142824.0	147098.0	169080.0	111095.0	95437.0	0.0
1034.CHD5	134147.0	139757.0	168879.0	94339.0	80460.0	0.0
1034.CHD8	219262.0	227944.0	312289.0	114602.0	97935.0	0.0
1034.CHD9	195650.0	203105.0	253217.0	101542.0	89310.0	0.0
1034.CHF1	189483.0	193363.0	227191.0	128369.0	112855.0	0.0
1034.CHF10	55107.0	57319.0	69840.0	35978.0	35556.0	0.0
1034.CHF11	108732.0	111637.0	128124.0	86390.0	82653.0	0.0
1034.CHF12	59765.0	60725.0	73003.0	52701.0	50142.0	0.0
1034.CHF13	63080.0	63978.0	67427.0	50815.0	48882.0	0.0
1034.CHF14	34914.0	35307.0	36417.0	26831.0	25613.0	0.0
1034.CHF2	186669.0	190157.0	220838.0	124825.0	105656.0	0.0
1034.CHF5	68412.0	70594.0	85427.0	48698.0	47342.0	0.0
1034.CHF6	233752.0	241180.0	302591.0	128371.0	111955.0	0.0
1034.CHF7	78681.0	81122.0	90976.0	48348.0	48182.0	0.0
1034.CHF8	77594.0	79277.0	86733.0	47552.0	46784.0	0.0
1034.CHF9	38326.0	40363.0	46180.0	33708.0	32183.0	0.0
1034.CHG1	54446.0	55475.0	59682.0	41633.0	39854.0	0.0
1034.CHG10	59030.0	60808.0	68621.0	37156.0	36594.0	0.0
1034.CHG11	52410.0	54185.0	60914.0	33638.0	33316.0	0.0
1034.CHG3	56640.0	57991.0	65806.0	43720.0	42661.0	0.0
1034.CHG4	118354.0	121155.0	133137.0	81242.0	79582.0	0.0
1034.CHG9	65267.0	67508.0	79863.0	39717.0	39420.0	0.0
1034.CHI1	69789.0	71801.0	78532.0	49379.0	48053.0	0.0
1034.CHI10	44364.0	44677.0	48732.0	37114.0	35563.0	0.0
1034.CHI11	64395.0	66309.0	72702.0	51230.0	48981.0	0.0
1034.CHI12	77176.0	79458.0	89251.0	47246.0	47042.0	0.0
1034.CHI13	76350.0	78655.0	88234.0	47043.0	46270.0	0.0
1034.CHI2	79420.0	81660.0	88358.0	49382.0	48506.0	0.0
1034.CHI3	65945.0	67606.0	74610.0	45904.0	44560.0	0.0
1034.CHI4	71943.0	73907.0	80411.0	44052.0	43161.0	0.0
1034.CHI5	10.0	11.0	11.0	0.0	0.0	0.0
1034.CHI6	55270.0	56125.0	61170.0	45707.0	43179.0	0.0
1034.CHI7	74417.0	77196.0	92153.0	46391.0	46128.0	0.0
1034.CHI9	61738.0	62670.0	75779.0	57441.0	54194.0	0.0
1034.ZKA1	65945.0	68155.0	76444.0	41846.0	41086.0	0.0
1034.ZKA2	88092.0	91016.0	100233.0	54434.0	53379.0	0.0
1034.ZKA3	45225.0	45936.0	51114.0	34376.0	33328.0	0.0
1034.ZKA4	392426.0	404392.0	447484.0	237683.0	234114.0	0.0
1034.ZKB1	100072.0	103762.0	115835.0	62565.0	61958.0	0.0
