SampleID	Number of novel OTUs	Percent novel sequences
WSBH24July07.617508	1305	57.075718015665799
TBH08Aug08.618976	1305	58.475609756097555
L4S90.274104	1304	6.5175456597578494
L1S328.274091	1303	8.2356407393623634
2105TCDNA.486451	1302	23.160275134269291
CBH29Oct07.617563	1302	80.088593576965678
L4S55.273741	1301	19.82228618807002
L2S369.274208	1300	6.8526821889687213
WSBE11July07.617509	1298	58.543833580980689
45300SDZ3.F2.Pnem.Mlymph.609788	1297	20.428333217536302
L2S278.273562	1296	16.98269666648239
54379SDZ1.F5.Tcris.feces.609825	1294	5.8325083477356241
L2S268.274328	1293	14.268058672390801
L4S60.274173	1291	7.3723457704207105
L1S376.273829	1290	6.9585120570954837
L4S107.275064	1290	5.8877355094203772
B5.5.17.06.486131	1290	7.4340079458576733
L4S45.274753	1289	26.660518097826969
WSBH13July07.617739	1288	48.702271025705016
L1S226.273455	1284	8.3513613596055283
TBE08Nov07.618711	1283	46.894719362338094
IJ2z.609537	1283	57.712806456525044
B2.5.11.06.486125	1282	24.446019371604063
L3S314.273254	1281	28.023542813745966
L4S29.274036	1281	15.464952171867649
L1S249.273545	1280	8.7777777777777768
L1S312.273453	1280	11.022109459949258
TBH25July07.618160	1270	52.881902458686014
TBH27June07.618832	1269	52.603341055968791
SD1x.609272	1268	32.667814113597245
SSBH27June07.617653	1268	41.828289067325507
L2S204.274422	1265	12.560755450631857
SSBE27Aug07.618534	1264	63.853261619087021
L4S35.274301	1264	12.327676468021988
L1S277.273248	1264	9.0909090909090917
L1S271.274887	1263	7.2565101496821809
L2S1.273670	1262	5.2304090685066535
L1S326.273313	1262	9.5698651056248405
C8.0m.G3.608726	1260	9.1092694477331282
TBH17Sept07.618734	1259	61.410311647278469
L1S225.273936	1258	7.5613729565754735
L1S369.274936	1257	6.8624935864545922
NSBE10July09.617510	1257	53.884297520661164
L2S144.273964	1257	19.176743617930867
L4S4.273869	1256	5.0804223993233153
L1S145.275016	1256	7.3789655113568493
L2S130.274473	1248	8.5926372301961216
L1S266.275167	1246	16.000195422234164
45187SDZ5.A2.Tfran.stom.609911	1246	35.441378449244596
L4S26.274218	1245	4.0680053040348554
L4S260.274084	1245	7.0547572263914216
L2S260.273463	1244	15.451058862764716
44568SDZ5.D2.Pnem.stom.609863	1243	22.114065987254293
L4S144.274046	1243	9.2541480792066491
L2S109.274119	1242	7.9506351711469305
L4S193.273943	1241	8.5707901988530573
SSBE31July07.618544	1240	56.480951836174356
L2S55.273237	1240	6.1641224838001198
45187SDZ5.B5.Tfran.feces.609792	1238	5.2403483508194473
L2S162.274593	1238	13.231935076451778
MAE26June07.618165	1237	56.113047808764939
L4S41.273728	1236	6.5999295739222292
HKH26July07.618625	1236	34.027105517909
L2S2.274088	1235	5.2698161692034002
L4S139.273988	1235	12.106844640403461
L1S198.273806	1235	11.403051109209676
L4S270.273519	1233	6.1705705235991086
0505B.486591	1233	32.429646890123678
IK3z.609555	1232	60.538179768948993
FBH31May07.618194	1232	51.240769882580807
L4S214.273364	1232	8.1891679187236175
NSBH08June09.617537	1231	44.72611239141996
SSBE19June07.R2.618905	1230	58.412152479220403
L1S318.274878	1229	8.9168947688564479
45187SDZ5.B6.Tfran.feces.609689	1228	8.0948105584485557
L1S264.273320	1228	7.3797850056395733
MAE23Oct07.618594	1227	15.20278510765683
HKE24Aug07.618684	1227	57.051726528914159
L4S182.274989	1227	5.4166012866781736
L1S188.273373	1226	14.813418771202414
L2S81.274524	1226	5.8260323093416142
L2S381.273428	1226	9.3085846867749407
IO1z.609239	1224	66.594799706782808
L4S86.274094	1224	17.783290769792046
45796SDZ4.F8.Pnem.ileum.609709	1223	9.7837608649565411
SSBH21Aug07.618636	1222	65.19282384517588
L2S25.273926	1222	5.7375331084814878
WSBE21Aug07.617865	1221	66.321428571428569
FBH02July07.618923	1221	46.58252977878616
NSBH08June07.617636	1220	41.861847580549281
CBE17Sept07.618011	1219	73.828920570264771
2206TCDNA.486472	1216	21.38884009602436
L1S383.274632	1215	6.3548571091399015
L1S248.273910	1214	9.0173382642524373
L4S98.273763	1214	12.066606731032326
L1S299.274893	1214	16.142125640064943
L2S321.273280	1214	10.205887558256151
L4S61.274575	1213	39.615672701913887
L1S367.274179	1212	7.6523017550307824
L1S344.274360	1211	7.6790586960308094
L4S18.274426	1211	3.3732718894009217
L1S208.274741	1210	12.638641035487588
44568SDZ5.G3.Pnem.stom.609750	1210	19.171576424203053
L2S281.274734	1210	9.9878254354748073
L1S222.274663	1210	8.2594084618756387
L4S44.274578	1208	6.2621791659707142
L2S312.275026	1208	20.426157237325494
NSBH13July09.618944	1206	48.268084420815214
L1S335.273841	1205	8.1726320464892481
L1S232.273216	1204	10.994025497483181
L2S253.274272	1204	12.670062094467314
L4S34.273419	1203	22.17927570841232
L1S196.273245	1203	11.718700053276505
L2S127.273578	1203	7.3440914942666389
L2S118.274673	1203	7.2024985658741798
45796SDZ4.H8.Pnem.stom.609985	1202	14.486045462568889
L4S253.274274	1202	13.226695209212899
L1S60.274493	1201	8.0066961616644736
L2S154.273597	1201	33.403392883951362
FBE11June07.617633	1200	50.105030403537867
L1S298.274209	1199	9.7894831138582816
TBH17Aug07.618415	1197	52.950290510006461
L1S378.274245	1195	6.7191874470994204
FBH16July07.618745	1195	63.790186125211498
L1S224.273764	1195	9.0488372093023255
L2S49.273493	1194	5.5501724739351186
45796SDZ4.G5.Pnem.stom.609884	1194	11.834029895703905
L1S294.273585	1194	7.5258633250764966
L1S41.273743	1193	7.5684745940465996
L2S264.274728	1193	5.5794162887792407
L1S273.274399	1192	8.7889880271486316
L1S187.274092	1192	11.329330683692021
L1S301.274634	1191	8.9874736819718848
L4S219.273703	1191	11.337596846803331
45796SDZ4.H1.Pnem.feces.609768	1188	12.445636605119926
L2S270.273301	1188	7.4994986966111883
C9.3m.G3.608685	1188	34.515333426404204
NSBE05July07.617667	1187	56.308515381185906
L1S209.273658	1186	11.774849119349673
L4S76.274075	1186	23.101994698187823
NSBE11June07.618975	1185	46.759686346863468
B5.5.8.06.486149	1185	14.042240418958803
L4S79.274410	1184	13.5309852875613
L1S314.273495	1183	6.3263232559477025
L1S156.274463	1183	8.3763883689005372
603.538584	1182	43.094160741219568
CBH27Aug07.618381	1182	57.825644818341502
2206BCDNA.486536	1181	18.184180438623841
L2S335.273456	1181	11.600070410139059
L2S169.274366	1181	9.5006934812760058
L1S293.275143	1179	6.9025571319344152
L4S230.274429	1178	19.070392152872465
L1S313.273714	1178	6.2433576162779465
WSBH29July07.617698	1178	30.981956659715298
L2S306.274298	1178	14.036920933472658
L2S8.274367	1177	5.6759810198086917
54167SDZ1.B5.Tfran.colon.609779	1177	23.388257878739402
0505T.486565	1177	42.405188632537879
L2S341.273465	1176	18.56229785923302
TBE02July07.618716	1174	47.862434581662477
SD1y.609436	1174	33.441265060240966
L1S339.274501	1172	6.5999922169903105
L1S311.273978	1172	10.778346241734242
CB28June05.618526	1172	52.857216203727475
SSBH17Sept07.618226	1169	66.660560542223848
L2S42.274282	1168	5.186433954779849
623.538610	1168	47.920133111480865
NSBH16July07.617840	1167	47.077817242492735
L4S108.274991	1167	5.0947194549114752
L1S305.273508	1167	9.9799571497684703
L1S355.273704	1166	7.1773924641547175
CBH27July07.618618	1165	64.89927982465295
L4S146.273317	1163	11.197112343244148
L2S263.274998	1163	6.1790993468545894
B1.5.13.06.486136	1162	18.565754411838643
L2S77.275174	1162	5.635082935696432
44568SDZ5.E7.Pnem.stom.609867	1162	20.314115175564375
IK1z.609652	1161	71.428571428571431
L2S24.274902	1161	6.0106013756546979
L1S57.275149	1159	10.445018907428375
L1S177.273454	1158	13.958134098395494
L1S233.274924	1157	8.6304762322207367
L1S97.274918	1157	6.7140753371570296
0206B.486460	1156	16.667416033451733
FBH10July07.618732	1155	56.986865010286436
TBE20Aug07.618912	1153	60.830024337133338
L4S261.274930	1151	6.4040862656072646
ID1x.609460	1150	72.826369063067744
0806BCDNA.486588	1150	16.601034302794517
44923SDZ3.A1.Pnem.stom.609831	1150	28.820136339800733
L2S19.275049	1149	5.1751455569342371
FBH23Aug07.617862	1149	58.104667609618097
SSBH24July07.618138	1148	59.857172285930091
NSBE03July09.618750	1148	47.075295581829494
L1S285.274434	1148	7.9975111479829923
772.538605	1147	48.491379310344826
TBH12July07.617745	1147	53.843821076573164
44568SDZ5.E1.Pnem.cecum.609845	1147	13.727600360396435
L1S178.275068	1146	9.7741317429905283
L2S126.273811	1145	6.8408821202531636
L1S199.274339	1144	11.137752339701446
L1S200.273384	1144	10.142096595043855
HKE20June07.617955	1143	45.140504743153748
FBH27June07.618559	1142	56.629109430467665
L1S218.273993	1141	12.873491315866941
IN1z.609541	1140	46.728735515862972
512.538670	1140	44.983722994968929
L4S278.274739	1140	9.1114730365544698
L1S80.274164	1139	6.7871577823533897
L1S237.274775	1139	8.8812672051987906
L1S310.274766	1138	11.216868936964728
L1S251.274516	1137	7.9299105287336209
L2S9.274120	1136	5.8896974885844751
L2S345.273609	1135	8.7675350701402817
L1S336.273230	1135	8.5095763927880714
L1S191.273263	1133	13.747827312444214
SC4x.609469	1133	39.148080058274651
L2S6.273637	1133	5.2598702945012956
L1S302.273303	1133	10.127267803953426
L4S217.274713	1133	12.131147540983607
CBE06Nov07.618853	1133	78.932633420822398
L4S170.273867	1132	6.746227612466507
L2S133.274795	1130	6.4010207607857739
L1S44.274905	1130	8.1747777034133282
TBE24June08.618050	1130	57.109655609549968
L2S262.273847	1129	8.5617424121278027
L2S308.274146	1128	17.20516721859244
CB08July05.618504	1127	48.018380241240664
MAE23July07.618230	1125	57.2265625
HKE01Aug07.618224	1123	58.479782826118019
SC5z.609417	1123	28.669493236422372
HKH07June07.617690	1121	68.723747980613894
L2S327.274876	1118	9.6434458758165942
L1S236.274787	1117	10.285908781484004
L2S284.273757	1117	12.889916695135732
L4S40.274573	1116	16.196018870714106
L1S214.274105	1115	8.8927440036204555
L4S11.274407	1115	5.9838801595701376
NSBH03July09.618474	1115	47.890451517394524
L2S63.274401	1114	5.5086055859012673
L1S241.273649	1112	6.0484061952351631
L2S287.274190	1112	10.65056146232806
L2S350.274395	1110	10.405649641876966
TBE04July08.618149	1110	48.566028432903281
L4S188.274117	1110	7.3879862534084131
L2S293.274140	1109	9.9330099330099326
L2S289.275164	1109	32.003226828776398
L1S320.274114	1108	11.329232311934744
L4S100.273740	1107	7.8422053231939168
L1S185.273473	1105	8.6554111026138791
L1S37.274627	1104	9.5590176921045682
L1S284.274692	1104	12.286073166902183
L1S160.274321	1103	8.080936302013253
L2S47.273331	1103	5.3993882371161961
L1S110.274759	1101	7.9109320801163703
L1S343.274134	1099	7.5708186033699096
MAE20July07.618220	1099	51.965811965811973
L2S132.274707	1098	7.6558022922636111
44568SDZ5.C5.Pnem.colon.609737	1097	14.891043824350772
B6.5.13.06.486109	1097	15.041855827013409
FBE29June07.617723	1097	53.088751011599676
L1S104.274727	1096	6.8794763351964798
B6.5.19.06.486164	1096	10.128847530422332
L1S223.274322	1096	9.5987451297879876
L2S367.275059	1096	27.191946625730651
45187SDZ5.A5.Tfran.cecum.609969	1095	6.382251186740687
L1S207.274287	1095	10.153770506459256
44923SDZ3.D1.Pnem.stom.609813	1095	31.697871473080397
L4S70.275142	1095	26.667483059841619
L1S240.274975	1094	9.6515828500808052
NSBH09Aug07.617740	1094	53.646222887060581
L2S33.275034	1093	6.142678738682485
L4S46.274317	1092	9.5904873767700884
L1S254.273387	1092	11.212929023658781
FBH31July07.618738	1091	11.297852474323063
L1S255.274966	1088	12.641992350386793
L1S325.273290	1088	6.3887816180729873
SC4z.609312	1087	39.316863783734419
L1S319.274696	1087	10.283104627505303
0806TCDNA.486543	1087	17.273077558209941
L1S363.274890	1087	7.1923903037741637
NSBE07July09.618877	1086	52.622222222222227
SC4y.609670	1085	39.48306595365419
CBE09Aug07.617917	1084	65.770042194092824
L1S235.273608	1083	8.3829236739974125
SSBE11July07.617710	1083	61.462965802790983
L2S296.273441	1081	10.043623299974339
L4S51.273968	1081	5.2756590885620289
L1S102.273491	1081	6.8874508311128029
L1S281.274883	1081	11.833136161343024
L1S46.275163	1080	8.3152264750125351
L1S49.273695	1080	7.9302574374615897
TBH06Aug07.618275	1080	55.561422034494903
L2S360.274294	1079	10.156273706569564
1708TCDNA.486577	1079	17.626442685358633
IJ3z.609219	1079	48.65508809329738
WSBE27July07.618906	1079	56.432114073155617
L2S251.274093	1078	11.405311106803644
L2S252.274922	1078	16.721239903951101
L2S366.275139	1077	12.017798413619655
L2S261.273625	1077	8.9487520912287888
L1S113.274445	1077	7.1536229275864391
L1S189.273436	1074	11.189195649575714
TBE12Aug08.617513	1074	72.2331368696791
SSBH14June07.618044	1073	56.057098765432102
L2S285.274068	1073	19.716834206427862
460.538700	1073	44.566813509544787
L4S165.274427	1073	5.6667732651103293
CBE20Aug07.618521	1072	62.625282896863887
L2S291.274923	1071	24.062587663248451
B1.5.20.06.486172	1071	9.6578582352313553
B2.5.15.06.486112	1071	13.3063951044051
L4S256.274495	1070	5.8552217241507059
L1S364.275003	1068	6.6303892842193388
L2S358.274273	1066	10.478430163074906
L1S295.274567	1066	7.8072963972146541
L4S233.273529	1064	6.3074901445466489
II2z.609299	1062	53.401482974587864
NSBE07Nov07.618483	1062	53.67973372781065
L1S239.274267	1061	6.0434291559230298
L4S3.274049	1061	4.2790957841360946
L1S114.274060	1061	7.5333601106796984
FBH13June07.617678	1061	50.556755858401189
L1S250.273986	1060	6.060866021832843
FBH29June07.618207	1060	57.385031559963927
L1S345.274745	1060	7.8378965667101257
L1S300.274656	1059	8.3757012622720897
L2S292.274340	1057	15.923020737400362
L2S18.274071	1057	4.4109142526681033
ID1y.609560	1056	78.944047118216247
L1S291.274814	1054	8.2032667876588032
L1S120.274954	1054	7.9646977972293556
TBE21June07.617758	1054	27.352718773630301
L1S368.274020	1054	6.5437347945703825
L2S265.273653	1053	9.8492090412902034
L1S366.274312	1052	7.0466321243523309
L1S137.274284	1052	8.4631169672750826
sp0355.486236	1052	94.935722633424234
L4S225.274377	1051	5.1700952242494731
L1S190.273282	1051	11.142082266084074
L2S91.275128	1051	5.2230825958702063
L4S140.274194	1050	15.527567201894188
SE1x.609354	1049	27.303617829302418
L1S329.274894	1049	6.238887043513941
L2S3.273423	1049	5.0849273964528745
L1S338.273528	1049	7.1146093300057593
TBH16Nov07.618778	1048	47.946886855612583
L4S285.274217	1048	15.547512398016316
L2S371.274597	1048	9.4473904549260403
NSBH21Aug07.617891	1047	52.966187487345614
WSBE19July07.618783	1047	49.591632038974062
WSBE30Oct07.618489	1047	54.826931502847962
L1S152.274042	1046	8.4300673755986679
L2S20.274098	1045	4.1056418162463757
L1S179.273902	1045	10.841548508852524
L4S158.274062	1044	6.2189818781422268
L1S316.275138	1044	9.5663009857807246
FBE06Aug07.617930	1044	59.923720111485991
L1S186.274486	1043	9.224130564812441
L4S145.273686	1043	19.897221546257462
L2S99.273432	1042	9.4358809676728761
L1S59.275053	1041	7.1070604414815515
L1S234.275117	1041	8.2544435857805265
IE1z.609403	1041	59.684278350515463
L1S253.274249	1040	8.1269404877586329
B6.5.21.06.486127	1040	11.104169920349836
L1S304.273937	1039	9.957619029437593
L1S269.274498	1038	9.9487804878048784
L1S352.275035	1038	7.0839480951840503
L1S174.274640	1037	9.6770700809354953
L2S298.274162	1036	11.478002965892239
L2S87.273805	1035	5.0737365368682683
45560SDZ2.B3.Pnem.cecum.609683	1035	7.6850743716874685
L2S41.274536	1035	5.8125454105110199
FBE12July07.618845	1035	62.385061536285193
NSBE21Aug07.617849	1035	57.170710571923742
L1S327.275047	1035	7.0752693028612725
KH62.488304	1033	25.277647426873141
SSBH11July07.618642	1033	66.86243505760109
L2S101.274931	1031	13.981448658868015
L1S286.274014	1031	6.2983757770202526
L4S67.274944	1029	5.0335622014346502
L1S323.274552	1029	12.659307338797554
L2S175.273504	1028	6.0748874802648629
L2S374.274430	1028	18.86839659732647
WSBH23Aug07.618528	1028	51.993745113369819
L2S379.273801	1028	9.5835006597441339
L1S242.273860	1027	9.0364295852389205
L1S303.273579	1027	10.536242603550296
L2S67.274224	1027	5.4841379310344829
TBH11Nov07.618837	1027	46.021454674053992
II2y.609476	1026	59.665182770079625
L1S90.273946	1026	7.7851271690698249
L1S167.275065	1024	7.166666666666667
L1S122.273565	1022	7.582392256280249
FBE18July07.617863	1022	68.232367573895232
L1S380.274329	1022	7.706815663531132
1305BCDNA.486542	1021	13.864729829755737
L2S14.274730	1020	5.0677230258287818
FBE13June07.618312	1019	47.332658667052193
SD2x.609600	1019	25.073190095767377
0806B.486597	1018	20.937950937950937
NSBE09Aug07.618788	1017	60.239674727156
L1S350.274305	1016	7.2700524778780489
FBE22Oct07.617755	1015	42.646472698286168
L2S70.275150	1015	4.8367368093707892
L2S329.273288	1014	11.309949892627058
L2S333.273582	1014	9.9901214110448997
L1S331.274029	1014	7.9142212189616252
IE1x.609346	1014	59.836187639612803
L1S306.274278	1013	7.881376571310815
L1S210.274468	1013	10.467784642541925
L1S112.274528	1012	7.5421951877763709
L2S297.273357	1012	8.6913059923272282
L1S201.273866	1012	10.367384043793601
L1S197.274086	1012	15.345678491584763
L1S158.274569	1012	8.3630598493856532
L1S195.273591	1011	8.3463304739623947
FBH12July07.618334	1010	59.874717243779365
IJ3y.609446	1010	52.157018239492473
L1S162.273721	1010	8.3853336369847415
L4S32.274443	1010	5.9622350149311352
L1S263.274428	1008	9.6586275195153206
L1S159.273766	1008	8.0340335818085986
IJ1y.609291	1006	57.15939447907391
L1S275.275069	1005	8.2596003711162904
CBE23Oct07.618411	1004	72.100820904150766
L1S149.274022	1004	6.3782274947662243
SSBH03July07.618180	1004	64.915611814345993
L1S98.273755	1004	7.0905272981801213
L4S167.274554	1004	5.7619689817936619
II2x.609348	1001	58.23108384458078
L1S282.273542	1001	5.4325466168240837
L2S279.273856	1001	21.856856465932463
L2S23.275132	1000	5.6104121161795764
L2S249.273863	1000	5.6512407077792908
L1S322.273615	999	9.8192222655741972
L4S7.273295	999	26.864031917661684
L1S85.273291	999	8.1782327395196308
TBH17Nov07.618060	999	47.410167047229898
L4S262.273472	998	11.969000556505966
MAE26July08.618293	998	71.081042176479059
L2S148.274630	997	20.343331240959582
L1S116.274735	997	6.8888066148340119
L2S274.274264	996	15.387720773759462
L1S45.273912	994	7.7478478200499854
L2S62.274700	994	4.6416302311055588
L2S286.274871	993	11.246098974587605
44923SDZ3.B7.Pnem.stom.609684	993	15.484719325292465
L2S21.274770	993	4.5797413793103443
L1S175.274934	993	10.412013635829318
L4S42.273513	993	8.0703444953023364
L2S78.274519	992	4.5006261740763938
L1S315.273440	991	9.1927469270333884
L4S49.274247	991	47.209327266320415
L2S344.274314	991	7.4648584150635893
FBE16July07.618307	990	61.57318978989408
L1S342.273734	990	6.8788771526430512
L1S58.275015	990	8.031655621885097
L1S330.274950	989	6.7493165249088705
L3S345.275161	989	18.026960784313726
727.538741	989	44.326699405531144
SSBH19July07.617711	989	33.787198203256594
L2S237.274453	989	21.761569872958258
L1S72.274363	989	7.0941817840022559
L1S280.274513	988	9.3607392759355044
B6.5.9.06.486114	988	14.793259795628341
L2S318.275058	987	14.268157797714146
TBH10Nov07.618344	987	46.681145649518122
SSBE22June07.618364	986	63.454386348720192
sp1014.486389	986	43.560685189053686
L2S234.274132	985	9.4246476976932065
L1S361.274485	984	6.7882027297890613
L1S183.274343	983	8.6516453893494738
L4S228.274625	982	8.0091382378138523
