	observed_species
TBE05July07.617736	904
WSBE22June07.618566	953
CBH17Sept07.617560	1073
TBE10July07.618470	834
TBH09Aug07.618543	1224
CBE06Nov07.617555	787
TBE17Nov07.617864	969
FBE11June07.618812	1014
CBE31July07.618805	996
MAE08Aug07.618919	1100
WSBE31May07.617628	1042
TBH29Oct07.618499	1125
WSBE27June07.618582	982
CBE10Sept07.618523	1177
WSBE05July07.617949	1021
FBH25July07.617752	1134
WSBE29July07.618557	1065
TBE16July07.618811	824
CBH02July07.618116	768
FBH23Aug07.617862	980
WSBH11July07.618404	928
TBH13June07.618727	976
CBH27Aug07.618381	761
FBH17Sept07.617544	1050
WSBH17Sept07.618948	1074
WSBE27July07.618906	1055
TBE19June07.618567	609
WSBH09Aug07.618880	917
TBH02July07.618798	1098
TBE25July07.618495	739
TBE27June07.617541	664
TBH05July07.617965	1038
FBH16Oct07.617706	910
WSBE11June07.618888	932
WSBE21Aug07.617865	1271
CBE29June07.618274	874
FBE25July07.618043	762
TBE17Sept07.618670	1023
CBE16Oct07.617827	846
FBE16Oct07.618439	936
MAE03Aug05.618505	1057
SSBH14June07.618044	1197
CB24May05.618040	1065
SSBH31Aug08.618509	1277
MAE03June08.618162	1170
CB27May05.617879	1160
SSBH22June07.618462	1180
CBH10Sept07.617775	1251
FBE20Aug07.617532	1019
MAE23July07.618311	1236
CBE29Oct07.618881	662
CBH25Sept07.617743	1070
TBH05Nov07.618565	1366
CBH16Oct07.618871	972
CBH06Nov07.618904	816
TBH31May07.618755	1118
CBH29Oct07.617580	848
CBE23Aug07.618620	976
WSBH27Aug07.618663	1212
WSBH16July07.618950	1161
FBE22Oct07.618914	1012
CBH31July07.618412	926
WSBH31May07.617599	1025
WSBH11July07.617974	1066
FBH27Aug07.618370	1094
TBH12July07.618677	1169
MAE24Aug07.618966	1204
MAE23July07.618230	1159
MAH06July05.618211	1807
MA24jun09E.617764	821
MA30may09E.618993	772
MAE20Sept05.618981	1224
MA09jun09E.618728	811
MAE09Oct05.617821	1269
MAE08Aug08.617494	1106
MAE01Aug08.618592	1049
MAE19June08.617639	1105
HKE22Aug07.617953	957
HKE06July07.618568	1001
WSBH17Sept07.617540	1257
WSBE10Sept07.618189	1111
WSBE08Nov07.618793	1183
WSBE17Sept07.618939	1166
MAE10Aug07.618552	1082
MAE11Sept07.618408	1204
MAE28June07.617645	1067
WSBE17Sept07.618823	1080
MAE05Nov07.618273	1296
WSBH10Sept07.618433	1064
WSBE16July07.618092	923
HKE08Aug07.617641	1269
NSB02jun08E.618984	981
WSBE22Oct07.617521	1028
MAH12Aug08.617886	1891
MAH09June08.618895	2017
MA13aug09E.617954	1053
MAE15June05.617589	904
MAE13Sept05.617529	1261
MAH03Aug05.617543	1915
MA16jun09H.618731	1498
MAH24Aug05.618869	1485
MA20jul09E.618850	1009
MA03jun09E.617834	755
MA16jun09E.618066	743
MAE27July05.618878	959
MA30jun09E.618087	938
MAE18Aug05.618363	986
MAE29June05.618836	981
MA13aug09H.618082	882
SSB12aug09E.618803	1115
HKE06July07.618016	1073
HKE04July07.618614	1040
HKE09July07.618970	1140
HKE10Aug07.617935	1244
NSBE07July09.618877	1141
NSBH17Sept07.618646	1364
SSBH09Aug07.618074	1289
NSBH13July07.618122	1181
SSBH19June07.618461	1282
HKE17July07.618969	1189
SSBE30Oct07.618379	1242
NSBE10Sept07.618621	1118
HKE23July07.618000	931
HKE12July07.618342	1166
HKH10Aug07.618813	1593
NSBE11July07.618730	1228
NSBE13July07.617577	1202
NSBE15Oct07.617868	1055
HKE01Aug07.618224	1091
SSBE22June07.618364	693
NSBE31July09.617843	1249
TBH24June08.617686	1384
NSBE30May07.618681	1076
NSBE23June09.618491	1080
NSBH01Oct07.617804	1159
SSBE19June07.R2.618905	786
SSBE19June07.R1.618707	800
NSBE01Oct07.617800	972
HKE27Aug07.618185	911
HKE22Aug07.618511	978
NSBE27Aug07.617947	900
NSBH07July09.618854	1241
TBE29May08.618961	1157
TBE01Aug08.618333	1020
NSBH19June09.618037	1130
TBH05Jan08.618486	1036
NSBH29May07.618775	1007
NSBE03July07.617903	1061
NSBH25Sept07.618652	1272
NSBH22June07.618438	1020
TBH19Aug08.618045	1306
SSBH06June07.618239	1081
NSBE02Aug09.617516	1175
SSBE21Aug07.618382	1100
TBE22May08.617680	1145
TBE12Aug08.617513	1029
NSBH02June09.617759	1168
SSBE27Aug07.618534	1074
NSBH10July09.617556	1212
SSBE01Oct07.618694	1210
NSBH10Sept07.617507	1182
TBH25July08.618591	1227
NSBH27July09.618575	1186
SSBE11July07.617710	1027
TBH26May08.617554	1164
NSB26jun08E.617683	943
MAE26July08.618293	1012
NSB21jul08E.618612	907
CB30Aug05.617625	1022
SSBE07Aug08.618058	1320
MAH01May08.618392	1984
NSB18oct08E.618006	1012
MAE29July08.617939	1075
NSB13jul08E.618467	1020
SSBE04Oct08.617948	1356
NSB07jul08E.617991	1050
MAE05Aug08.617610	963
MAE06June08.618558	1010
SSBE21July08.618761	1018
SSBE10Oct08.618301	1163
CB14July05.618152	1108
NSB24mar08E.618104	1083
SSBH24July08.618459	1027
NSB05jun08E.617499	1034
NSB21may08E.617632	886
SSBH04Aug08.617907	1500
NSB21aug08H.618899	1283
MAH08Sept08.618434	1284
NSB03may08E.618395	805
NSB03oct08E.618828	1173
SSBH10July08.618739	1326
NSB28may08E.617501	1098
NSB11aug08H.618405	1422
SSBE23May08.617738	1076
NSBE29May09.618852	947
NSBE11June07.617756	816
SSBE31July07.618544	938
TBE13June08.618773	1073
SSBE25June07.618156	1159
NSBE22Oct07.618449	993
NSBE11July07.617921	1224
NSBE13July07.618271	1138
SSBE23Aug07.617564	1104
NSBE12June09.617956	972
SSBE19June07.R2.618497	769
NSBE03July07.618020	1095
NSBE09Aug07.618300	1198
HKE20June07.618051	776
HKE12July07.618407	1114
TBE01Aug08.617790	980
HKE27Aug07.618780	905
NSBH07Nov07.617959	1109
NSBE17Sept07.617523	1136
HKE08Aug07.618143	1244
TBE10Oct08.617813	1111
SSBE11July07.618212	971
TBH05Jan08.618861	1012
SSBH19June07.618453	1247
SSBE10Sept07.618703	1234
TBE22May08.618538	1121
HKE24Aug07.618684	1151
NSBE07Nov07.618414	1091
NSBE21Aug07.617748	1200
SSBE21Aug07.618154	1044
TBE05Jan08.618581	1017
TBH13June08.618366	1109
TBE21Aug08.617505	914
NSBH29June09.617581	1139
NSBH23June09.617902	1062
SSBE22Oct07.617976	899
NSBH11July07.617944	973
TBE29May08.618181	1174
SSBH25June07.618280	1133
NSBH27June07.618309	1019
NSBH05July07.618661	1078
NSBH21Aug07.618753	1213
FBH20Aug07.618029	1098
CBE17Sept07.617566	1001
MAE01Aug07.617943	1118
WSBE16Oct07.618622	1205
WSBE23Aug07.617692	1188
WSBE30Oct07.617584	1142
WSBH10Sept07.618542	1238
FBE12July07.618421	1123
MAE10Aug07.617491	1155
WSBE24July07.618217	1081
FBH23Aug07.618715	1134
FBH07June07.618789	1029
WSBH27June07.618114	1074
WSBE19June07.618870	931
WSBH22June07.618645	960
FBH16Oct07.617666	1114
MAH09July07.618225	1929
WSBH09Aug07.617999	955
MAE12July07.618643	1271
FBE10Sept07.618653	1070
FBH16July07.618033	1255
FBH13June07.617545	1201
WSBH21Aug07.618375	1399
WSBE29July07.617733	1182
FBE06Aug07.618022	1114
CBH23Oct07.617792	916
FBE16July07.618937	1189
WSBE27Aug07.618598	973
WSBH19June07.618545	937
FBE19June07.618580	1019
MAE22Aug07.618825	1293
FBH17Sept07.617592	1104
MAE26June07.618465	1136
TBH10Nov07.618664	993
FBE17Sept07.618221	1008
FBH21June07.617978	561
WSBH23Aug07.618036	1069
TBE09Aug07.618075	1058
FBH30Oct07.618089	1106
TBH16Nov07.617530	906
FBH28May07.617958	870
TBE20Aug07.618721	1107
WSBH19July07.618327	1174
MAH27Aug07.617607	1790
CBE23Oct07.617700	908
TBE22Oct07.617731	1026
TBE16Oct07.618369	1069
FBE25Sept07.617797	836
FBH19June07.617620	1227
TBE01Oct07.618673	691
WSBE10Sept07.618123	962
WSBE11July07.617509	894
WSBE27June07.617817	884
WSBH02Oct07.618722	1118
WSBH16July07.618276	996
MAE26July07.618831	975
WSBE23Aug07.618746	1043
WSBE25June07.618744	849
WSBE22June07.617773	821
WSBH13July07.617739	1025
WSBE19June07.618656	861
MAE01Aug07.618317	1058
WSBE13July07.618519	935
WSBH05July07.618527	846
FBE20Aug07.618478	909
CBH12July07.618288	1137
FBE18July07.617863	911
FBE10Sept07.618695	863
FBH20Aug07.618106	917
FBE11June07.617633	849
MAE20July07.618220	1158
FBH25July07.617866	1009
MAE17July07.618770	1162
CBH25Sept07.618838	917
FBE09Aug07.618863	892
FBH12July07.618334	1064
MAH11Sept07.618967	1275
MAH20July07.618892	1799
MAE12July07.617489	1143
WSBH16Oct07.617783	1116
WSBE19July07.618783	951
WSBH07Aug07.618454	906
MAE08Aug07.618310	964
MAE04July07.618090	1168
MAE01Oct07.618041	1197
MAH04July07.617854	1909
FBE06Aug07.617930	928
CBH17Sept07.618928	966
CBE31July07.617702	860
CBE01Oct07.618347	878
WSBE16Oct07.617881	1068
CBH10Sept07.617720	1109
MAE26June07.618165	1025
CBH25July07.617649	925
FBH10Sept07.618422	1562
CBE27July07.618336	892
TBE11Nov07.617605	779
TBE16Oct07.618119	935
CBH27July07.618618	865
MAH27Aug07.618751	1641
WSBH31May07.618578	883
FBE27Aug07.618857	871
FBH30Oct07.618723	936
FBH22Oct07.618680	972
WSBH19June07.617798	809
FBH06Aug07.618195	1070
CBE09Aug07.617917	885
CBH31July07.618708	793
TBH06Nov07.618735	1234
WSBE24July07.618266	893
WSBE27Aug07.618245	860
FBE19June07.617878	810
FBH31May07.618194	943
FBE17Sept07.618127	830
WSBH23Aug07.618528	971
WSBH21Aug07.618576	1276
CBH16Oct07.618492	855
CBH23Oct07.618296	743
TBE22Oct07.618322	922
TBE14Nov07.618496	771
TBH18Nov07.617778	805
FBE22Oct07.617755	860
CBH23Aug07.618633	862
CBE23Oct07.618411	846
TBE21June07.617758	617
TBE20Aug07.618912	959
FBE29June07.617723	919
TBE27Aug07.617874	1047
CBE20Aug07.618521	1028
TBH15Nov07.618262	795
FBE28May07.618674	826
TBE01Oct07.618291	612
CBH29Oct07.617563	711
TBH29June07.617717	1152
TBH25July07.618132	1201
TBH10Sept07.618515	1222
TBH27June07.618418	1157
TBH17Sept07.618285	1252
TBH16July07.618667	1025
TBH27June07.618832	1040
TBH17Aug07.618415	1001
TBH16Oct07.618901	1175
TBH05Nov07.618579	1236
TBH22Oct07.617844	1212
TBH29June07.617569	993
TBH10Sept07.618263	1115
TBH29Oct07.617609	1059
TBE08June05.618335	874
SSBH03July08.617777	1354
MAE23Oct07.618842	513
TBE04Oct05.618068	867
TBE25Aug08.618084	1072
NSBH16July07.617840	1128
SSBH31July07.618682	1305
TBE05Jan08.618817	998
TBH22July08.618196	1286
TBE21Aug08.618704	989
SSBH01Oct07.618662	1246
NSBH23Aug07.618774	1243
TBE12Aug08.617830	943
NSBH27Aug07.618352	1041
SSBH24Sept07.617945	1264
SSBH22Oct07.617658	1353
NSBH08June07.617636	929
SSBH17Sept07.618226	1230
TBH17Nov07.617638	976
TBE18July07.618265	714
TBE23Aug07.618216	1048
TBH31May07.618634	1011
TBH09Aug07.618473	1111
TBH31July07.618017	988
TBE31July07.618261	831
TBH19June07.618403	1049
NSBH13July09.618944	1156
CB08July05.618504	616
SSBH15Oct07.617557	1202
TBH02Aug07.618253	1221
TBH06Aug07.618275	1106
TBH24Sept07.618481	1198
TBH02Aug07.618658	1067
SSBH15Oct07.618435	1294
SSBH01Oct07.618588	1247
TBE02July07.618716	634
CBE29Oct07.618199	601
SSBH31July08.618202	1175
SSBE22Oct07.618128	957
SSBH21Aug07.618636	1073
SSBH11July07.618560	1277
TBH08Aug08.618436	1186
FBE02Oct07.618918	855
MAH23Oct07.617729	332
TBE16Nov07.618046	810
TBH12July07.617745	1074
CBE06Nov07.618853	740
SSBH24July07.618345	774
TBH17Sept07.618734	1149
TBE31Aug08.618977	1131
TBH10Nov07.618344	849
TBH16Nov07.618778	776
TBE05July07.618396	789
TBE02Feb08.617876	1000
FBE25Sept07.618455	758
SSBH25June07.618475	1158
