,num_samp,entropy
234336,10,2.64643934467
234349,43,1.66466019156
234384,13,0
234389,20,0.468995593589
234392,40,0.168660931497
234418,19,1.08697477381
234421,17,0.522542274769
234437,17,1.14003763993
234438,45,0.153731261224
234461,84,1.85831128027
234475,18,0.650010811762
234486,16,0
234506,15,0
234519,12,1.95081525766
234525,49,0.615911675553
234527,21,1.99197790182
234544,63,2.54714951429
234546,27,1.75974897774
234559,30,2.97439264719
234577,19,2.86032077783
234580,19,1.66794114709
234595,22,2.48167175641
234614,24,1.80697255321
234625,15,1.56277846441
234629,17,1.75747066929
234640,25,1.2905644329
234642,13,1.57339011619
234651,18,2.07133207812
234664,18,0.503258334776
234673,10,0.468995593589
234676,19,2.61006354088
234686,36,2.40413306866
234694,66,2.77331329749
234739,13,0
234760,15,0.905560581263
234784,11,1.67670893992
234786,26,2.39373399818
234802,11,0.99402997235
234810,10,0
234849,12,0.650010811762
234869,32,0.757878462538
234874,13,0
234875,17,0.787123585383
234907,10,0.970950594455
234930,12,0
234970,21,0.72280451533
234986,15,2.52320274694
235013,49,2.82075911629
235018,68,2.65902547897
235037,86,2.1318963058
235067,11,1.43536236789
235082,13,0.391235290502
235105,26,0.62189079062
235130,15,0.353336490246
235145,53,2.38888617228
235203,43,0.15931996474
235204,31,0
235205,32,1.35433702047
235211,17,1.90150785397
235222,17,2.06354756747
235224,23,1.77202943074
235230,17,0.322745193961
235249,35,2.28902692262
235260,28,1.43872467555
235264,30,1.82008356105
235276,75,2.58489991326
235288,20,0.286396957116
235290,10,0
235300,12,1.25161583364
235317,32,1.7717822216
235318,12,0.816672478379
235320,12,0
235343,40,0.991430758863
235348,10,0
235359,51,2.46927412584
235364,49,2.33846589782
235370,26,2.77735202535
235384,11,0
235386,14,0
235391,21,0.985229321843
235397,14,0.371203250795
235400,20,0
235406,17,0.672297431674
235432,12,0
235440,47,2.35911124333
235470,18,0
235475,36,2.24327119222
235484,11,0.439469806654
235500,55,1.48847468371
235509,22,0.266747018774
235514,12,0
235532,10,0
235540,33,0.329824501271
235541,21,1.12546827078
235562,232,3.03231045143
235578,92,2.02888621524
235606,177,2.49492949748
235614,143,2.82417055236
235659,26,2.31430650941
235670,15,0.69980336703
235672,21,0.453693139046
235675,14,0.371203250795
235688,76,1.87898771641
235740,29,2.73781752951
235773,20,0.468995593589
235776,35,0
235778,18,0.991076059838
235795,31,0.458675421196
235801,33,0.329824501271
235803,13,0.391235290502
235813,36,0.365025494793
235815,25,0.482179190202
235816,15,0
235818,14,0
235824,21,0.72280451533
235854,31,0.345096157704
235873,48,0.249854019583
235888,61,2.0915608638
235903,13,0.391235290502
235917,15,1.15891905208
235939,11,1.78991136312
235946,10,0
235954,11,1.9717119394
235955,15,1.05296456689
235974,13,0
235983,10,1.57095059445
236004,13,1.57662171538
236005,15,2.06341660776
236023,12,0
236024,23,0
236032,12,0
236035,32,0
236042,13,1.82623952276
236055,74,2.18475887877
236062,15,0.836634904097
236070,15,0.69980336703
236086,11,1.68579061282
236088,68,2.22293657751
236129,27,0
236182,18,0.614333889043
236187,16,0.6685644432
236200,22,0.865810507509
236258,16,0.86839272901
236289,10,0.468995593589
236330,28,2.11595678541
236441,98,2.40593168695
236480,10,0
236498,15,0.353336490246
236516,16,1.74899922306
236523,13,0.391235290502
236528,18,0
236533,10,0.468995593589
236548,14,1.19809644915
236552,19,0.774232776442
236569,25,2.96321569253
236598,13,1.77585234415
236608,11,1.09576434465
236615,47,2.5966510745
236624,22,1.85557943564
236628,18,1.67580080049
236656,69,2.73903944956
236674,13,2.50738010242
236700,24,1.12259804265
236706,80,2.69635499095
236741,63,2.61416132671
236771,11,1.32216107673
236775,27,1.4587028573
236778,17,1.51971502343
236793,10,1.15677964945
236821,17,2.5810003105
236861,24,0
236865,11,0.845344504494
236892,13,1.48850953269
236900,109,1.99138461641
236908,21,0.72280451533
236914,16,1.01409765557
236922,19,0
236929,52,2.15480761049
236947,29,0.940124910025
236970,16,2.20281953111
236984,14,1.75338699741
236986,34,0.826213918466
236998,20,1.81924070464
237030,20,2.70370169606
237041,30,2.50720837171
237048,23,2.22746568455
237082,11,1.9717119394
237118,11,0.684024626691
237136,22,1.6930133096
237156,14,0.734478705463
237167,12,1.32500409066
237169,10,2.04643934467
237198,16,2.28063906223
237219,184,3.02303572914
237312,67,2.02045895794
237351,85,1.98681134529
237369,42,1.66279642602
237418,18,0
237438,15,0.566504105594
237454,11,0.684024626691
237461,24,1.30849768272
237498,22,0
237516,10,1.29546184424
237527,39,2.16148580106
237534,17,1.7033651639
237551,13,2.13393001149
237566,15,0
237587,12,0.413808201579
237651,13,0
237652,15,0.970950594455
237694,11,1.82305252683
237697,17,1.26392637045
237729,36,2.36432949459
237751,10,0
237754,11,0.865810507509
237762,26,2.03753578368
237774,11,1.61715758037
237786,10,0
237841,62,2.7862143279
237848,19,2.37898067593
237849,10,1.35677964945
237853,46,2.37335250992
237888,19,0.879493829053
237891,14,1.29581496602
237906,62,2.37548983374
237912,31,2.48093408625
237956,23,1.08890788154
237960,14,0.940286564387
237964,19,0.297467859465
237988,25,1.85356815817
237989,56,2.06868876328
237994,13,0.991245877578
238042,88,2.31291995173
238072,27,0.228506806476
238079,17,1.55685889868
238101,172,2.75346217234
238130,15,1.96278646457
238148,17,0
238151,46,1.06657949737
238165,10,0
238185,27,0.38093443928
238193,96,2.77372462022
238212,22,1.20719668114
238228,21,0
238232,22,1.81821613972
238251,49,0.803082024531
238260,19,1.0582626982
238305,16,0
238353,13,0
238362,10,1.36096404744
238396,46,0.808697560625
238406,19,2.1287259416
238418,20,2.32192809489
238430,14,0
238440,10,0.468995593589
238443,10,0
238477,13,0.77321238164
238499,16,0.988699408288
238551,39,1.33486712029
238589,14,0.985229321843
238593,11,0
238695,34,2.35527095935
238773,10,0.468995593589
238784,10,0.921928094887
238791,13,1.891985806
238815,67,2.58167896339
238856,12,1.04083330813
238866,17,1.22103974864
238875,27,0
238878,48,0.583181570706
238879,11,0
238892,44,0
238894,17,1.64569734066
238899,19,0.297467859465
238900,13,0.619370843224
238906,25,1.98463995467
238919,11,0.439469806654
238938,33,2.56205942481
238954,132,2.47840101039
238964,34,0.51155905408
238989,11,0.684024626691
238992,15,1.05296456689
239061,27,2.35222212184
239084,47,2.27782621069
239128,13,0.619370843224
239151,14,0.734478705463
239160,12,0.413808201579
239184,58,2.48215192609
239200,11,0.845344504494
239222,11,0
239228,15,0.566504105594
239230,10,1.57095059445
239242,11,0.684024626691
239254,11,0.845344504494
239277,33,2.07927570622
239292,18,0.614333889043
239297,13,1.76048738986
239320,31,2.20707687863
239332,24,0.650010811762
239338,24,0.816672478379
239356,39,2.40706139843
239368,10,1.35677964945
239375,17,1.73601971627
239385,41,0.769325174083
239388,19,0
239391,40,1.79611175994
239402,13,1.82623952276
239408,44,1.00211865787
239416,76,1.41244975973
239425,16,2.60221700146
239512,10,0.468995593589
239571,13,1.14508741599
239745,14,2.15595045022
239847,10,1
239871,18,0
239877,18,0
239902,33,2.15217782797
239909,15,0.566504105594
239931,11,2.23126054509
239959,17,1.9927577279
239972,10,1.29546184424
239976,12,1.04083330813
239977,12,0.816672478379
239990,12,2.52204061689
239992,21,1.15416027646
239999,10,1.29546184424
240030,14,1.72438427163
240046,12,0.413808201579
240840,12,1.04083330813
240866,10,1.57095059445
240874,10,1.35677964945
241068,14,2.32482985513
241193,14,0.734478705463
241297,22,1.24326180787
241356,16,1.84960175271
241417,17,1.87511419859
241468,11,0.99402997235
241490,19,1.66794114709
241494,16,1.3244602933
241528,10,0.468995593589
241637,12,0
241641,17,1.45045006556
241663,10,0.881290899231
241709,10,2.32192809489
241767,29,0.216385328249
241772,13,0
241823,10,2.24643934467
241840,10,1.48547529723
241866,12,1.61398873436
241867,12,2.05457670764
241870,14,1.98519287712
241874,44,2.43730891931
241882,44,1.68834714442
241911,12,1.95081525766
241957,10,0.921928094887
241964,27,1.97822353429
241966,12,1.280665111
241978,10,1.57095059445
242024,10,0
242145,31,1.84313562174
242151,11,1.09576434465
242417,10,0.468995593589
242493,12,1.5
242702,26,1.38293905493
242741,15,0.353336490246
243078,24,1.17526218078
243079,28,0.996316298356
243082,23,1.49060503623
243086,18,0
243092,26,0
243093,19,0
243136,39,1.53199853291
243156,36,0.413808201579
243164,14,0
243166,22,0
243243,15,0
243248,10,0.881290899231
243258,15,0.353336490246
243285,11,1.09576434465
243290,10,1.36096404744
243298,11,1.49107418877
243319,13,0.619370843224
243382,10,0.468995593589
243561,19,0
243573,16,0.5435644432
243580,10,0.881290899231
243614,21,1.36295670081
243634,21,1.33965616637
243663,12,1.280665111
243670,15,0.353336490246
243671,12,0
243711,11,0
243719,17,0
243724,19,0
243734,21,1.62531653759
243851,10,0.468995593589
243889,11,0
243896,10,0
243911,14,0
243931,10,0
243972,12,0
244070,11,1.09576434465
244084,22,0.790720605253
244086,20,0.468995593589
244090,14,0
244092,25,1.17712456976
244124,17,0
244144,13,0
244151,21,0.276158381011
244152,10,0.468995593589
244168,10,0
244178,23,0.513120245543
244179,21,0
244206,22,0
244210,22,0.266747018774
244250,13,0
244257,12,0
244258,20,1.23449779679
244274,17,0.978007161614
244278,12,0.979867543053
244335,17,0
244340,14,0
244346,13,1.14010348612
244347,11,0.684024626691
244380,20,0
244386,13,0.995726596678
244406,13,2.16196894855
244424,21,1.0488088768
244426,23,0.755377019528
244433,49,0.962255996937
244440,21,1.0488088768
244452,26,0.77321238164
244468,30,0.353336490246
244483,14,1.09488810785
244526,23,1.52267944305
244529,11,0.684024626691
244532,18,1.25161331724
244539,14,1.29581496602
244544,10,0.921928094887
244548,12,0
244563,12,0
244585,22,1.08477435172
244658,13,0
244666,34,0.708572742054
244674,17,0
244677,12,0.413808201579
244683,20,0.934068055375
244692,24,0.249854019583
244693,10,1.76096404744
244696,11,0.439469806654
244699,19,0.590715313336
244704,48,0.394638318588
244706,26,0.744179117974
244711,16,0.337290066617
244722,10,0.468995593589
244734,19,0.629241597291
244736,18,0.80305219233
244744,12,0
244772,34,0.322745193961
244774,17,0.640183451181
244857,18,2.79463389155
244859,10,2.44643934467
244878,22,2.45867732148
244904,15,1.68946770701
244977,28,0.22226615026
245003,12,0.918295834054
245015,23,0.257983767354
245022,51,0.934529044487
245028,20,0.286396957116
245055,11,0.865810507509
245058,10,1.15677964945
245084,11,1.09576434465
245092,21,1.22166896902
245099,13,0.619370843224
245128,31,1.85224373332
245145,37,1.54840896162
245181,10,0.468995593589
245202,11,0.865810507509
245205,21,1.43714564141
245259,19,0.297467859465
245265,24,0.785211850605
245273,22,2.32785296663
245340,11,1.09576434465
245404,15,1.53288482291
245452,10,0
245476,11,0
245478,10,0.721928094887
245482,15,0
245487,13,2.10390184054
245488,13,1.29573057507
245512,12,0.413808201579
245554,11,0.439469806654
245556,19,2.24707668851
245562,41,2.34458521679
245564,24,1.70910373181
245568,20,1.91497982052
245570,11,1.43536236789
245616,10,0.921928094887
245712,52,1.61302550284
245738,16,0.337290066617
245746,16,1.49131465704
245748,15,2.19957815745
245770,38,1.47567298013
245779,18,1.23264492034
245784,20,0.747584679825
245889,13,2.44931183303
245898,10,2.12192809489
245902,28,1.1856010908
245908,40,1.72885873457
245911,11,3.0957825262
245915,30,2.16993072169
245927,41,1.99838860806
245928,22,1.49107418877
245930,19,2.68952538321
245936,11,1.68579061282
245968,12,1.9591287334
245982,28,2.46353615477
246016,24,2.55455640209
246017,50,2.70417820294
246096,13,1.6691648144
246106,15,1.23094054294
246115,20,2.08547529723
246168,14,1.19809644915
246205,10,0.468995593589
246230,19,2.14707060808
246274,38,2.86514512265
246288,21,2.58874785357
246304,32,1.57036122242
246372,12,2.58495250028
246442,17,2.30719004098
246447,13,1.82300789126
246550,12,1.9591287334
246558,14,2.69949799923
246568,16,2.68003653258
246707,17,2.37454964578
246813,29,2.72526488359
246815,15,2.47287257381
246826,37,2.68893338538
246838,67,3.11033664739
246844,21,2.4867467727
246850,30,2.88257204934
246861,19,2.40479330246
246868,74,1.98927834737
246885,14,2.63840561866
246898,23,2.23096196189
246918,17,2.16068670509
246927,10,1.96096404744
246980,15,0
247009,129,2.98965805092
247012,14,1.52160634863
247018,160,2.54707582058
247043,10,1.15677964945
247071,47,2.17503903126
247074,35,1.5152044142
247092,11,1.49491313191
247093,21,0.791853557996
247099,111,2.26695994649
247110,92,1.99444571603
247115,11,1.67670893992
247116,56,1.49737290083
247120,90,2.01399078666
247163,11,1.67670893992
247169,56,1.89565795546
247170,14,0.734478705463
247176,22,1.72947585409
247178,75,0.799253934896
247196,12,1.41827916691
247198,11,1.30928023715
247230,45,2.28643044064
247235,15,1.82277953159
247254,56,2.43091579123
247263,26,1.85426279442
247270,20,1.33616025437
247271,15,1.73823222078
247277,51,1.42243183978
247280,68,0.852343499037
247297,37,1.811239137
247322,31,0.753793509451
247326,12,0
247341,14,2.06398195953
247364,65,2.78668884398
247372,51,2.24149270352
247397,38,2.1077459903
247401,54,1.22741367545
247409,80,2.56027485208
247418,20,0.609840304716
247419,55,0.809804955811
247434,18,0.80305219233
247438,27,2.03077670026
247441,44,0.156452830409
247448,15,1.05296456689
247458,18,0.503258334776
247459,70,2.29970914814
247475,15,0
247495,14,2.32482985513
247507,37,2.29339775686
247522,17,1.96886340186
247548,14,1.53061561121
247561,19,0.899736713375
247575,14,2.26376977745
247602,10,0
247611,10,0.721928094887
247616,26,1.91433046672
247618,45,2.40214846621
247619,33,2.05861274087
247621,14,0.371203250795
247631,15,0.905560581263
247638,23,2.25661834487
247651,32,2.10203416191
247669,48,0.48204868577
247704,10,0
247731,50,1.21121596382
247733,16,0
247734,21,0
247749,19,1.9292977995
247754,12,0.918295834054
247778,10,0.721928094887
247780,71,1.99703709812
247782,15,1.24194486223
247804,19,1.02144384773
247811,12,1.65001468168
247819,19,0.629241597291
247826,15,0.69980336703
247832,26,1.16879431466
247833,15,1.53288482291
247837,19,2.11480514434
247838,38,1.58471611936
247855,146,2.39842837561
247861,41,1.57995569099
247875,20,0.609840304716
247878,37,2.18023701918
247883,84,1.81898873939
247896,49,0.407899566435
247902,41,1.91267522978
247906,18,1.99429175602
247910,25,0
247919,99,1.87453156615
247925,99,1.43845343301
247927,11,0.845344504494
247933,10,1.36096404744
247934,88,1.16605076191
247944,17,2.01189300186
247950,16,2.31127812446
247968,14,1.5743794005
247977,18,0
247990,12,1.32500409066
247997,18,1.05292225783
248040,10,1.35677964945
248047,13,1.6691648144
248051,31,1.12305479199
248053,15,1.37525087821
248054,13,0.77321238164
248065,19,0
248067,15,1.52192809489
248080,17,0.522542274769
248096,12,1.58494250018
248117,19,1.45741693661
248138,60,2.00250569919
248150,14,0
248158,10,0.921928094887
248160,40,0.550123406035
248165,80,2.70341512346
248167,13,2.19967695222
248192,12,2.2841489162
248195,37,2.85466463825
248220,13,1.61432348823
248240,36,1.92464630082
248243,32,2.15383104939
248246,28,0.22226615026
248267,44,1.82331590427
248278,17,1.96886340186
248283,28,1.80348938279
248286,86,2.94674849223
248292,27,2.540342117
248329,12,2.35537728362
248340,15,1.67289325492
248354,11,1.61715758037
248423,11,0.99402997235
248455,25,1.19747762414
248456,48,0.918295834054
248461,11,0.865810507509
248463,12,1.04083330813
248472,42,1.28946402906
248473,10,1.15677964945
248485,20,1.14115352788
248526,10,0
248528,13,0
248541,52,1.07272488137
248542,13,0.391235290502
248548,45,0
248551,37,1.64841724442
248556,16,0.5435644432
248558,14,0
248587,16,1.9237949407
248642,13,0
248656,27,1.5153485389
248657,15,1.505825545
248682,11,0.99402997235
248696,25,0.242292189082
248705,12,0.413808201579
248706,14,1.49260854883
248728,65,1.09704725377
248772,59,1.10919371498
248780,12,0
248798,15,0
248823,27,0.454962178753
248841,10,0.468995593589
248847,17,1.16607691261
248849,28,0
248852,20,0.286396957116
248892,19,1.35998895801
248900,14,2.21697816196
248906,10,0.468995593589
248947,12,0
248962,25,1.07832207955
248971,19,0.774232776442
248978,73,1.58569162329
248984,43,1.2753609375
249064,20,0.884183719779
249068,11,0
249084,39,1.66826658813
249094,32,1.46772442259
249096,11,0
249104,10,0.468995593589
249157,10,2.32192809489
249169,10,0.721928094887
249182,10,1.96096404744
249184,47,1.91681547527
249210,18,1.72247727015
249245,12,0
249250,27,2.49952635736
249266,11,1.49491313191
249291,61,2.44677630257
249308,12,1.41827916691
249349,23,2.33192531598
249362,50,2.36121838313
249367,41,2.46518172599
249372,23,2.22746568455
249384,26,2.2248704606
249433,42,2.97415984659
249437,11,1.30928023715
249445,10,2.32192809489
249449,19,2.1440117302
249451,10,2.17095059445
249458,39,3.14221584293
249464,62,2.71746629589
249472,30,2.80149480886
249474,18,2.28099833263
249483,15,1.7819235532
249500,36,2.28766895422
249501,16,2.05503653258
249507,13,0.890492540169
249511,37,2.12180629645
249523,39,2.25933536556
249528,12,1.9591287334
249554,13,1.41954857778
249568,10,2.04643934467
249572,21,1.91421868384
249587,55,2.68871863484
249594,42,2.38019794082
249634,18,0.309522991288
249636,15,2.28256107277
249667,10,1.29546184424
249679,15,2.19676904347
249704,16,2.40563906223
249712,27,1.58413944228
249720,13,2.41159510597
249728,57,2.84598335172
249740,15,2.52320274694
249750,21,2.2555706145
249770,18,0
249796,27,1.95816323109
249798,44,0.359097338557
249805,115,1.95210859301
249812,71,2.65609831063
249832,24,2.21706962329
249835,10,1.15677964945
249850,22,2.70353483746
249852,12,1.45913999199
249862,40,2.7722421719
249864,65,3.11450982759
249871,12,1.72956207096
249885,19,2.11479477603
249887,23,2.38354845698
249888,11,2.11805698981
249893,45,2.23054065441
249897,21,2.10468152102
249900,11,1.30928023715
249909,25,1.40151018874
249915,19,1.82822541448
250000,10,1.84643934467
250019,13,1.76048738986
250035,18,2.4387218699
250103,15,1.15891905208
250114,27,1.95251634421
250182,24,1.45058307398
250227,21,0.988102374738
250231,27,0.978994358406
250242,30,0.210827726028
250243,20,0
250246,43,0.693117511484
250250,26,0.235188023444
250252,78,1.00332939799
250266,10,0
250302,14,2.69949799923
250303,87,0.981028802784
250310,12,0
250314,12,1.280665111
250320,10,0
250324,12,0
250326,12,0
250334,55,2.19477124568
250340,28,1.80327867329
250345,17,2.13090540954
250351,11,1.09576434465
250359,21,1.69563242111
250422,10,0
250436,10,0
250460,24,1.76613298692
250512,23,1.65163675113
250518,32,2.99949961153
250519,29,0.430993813855
250551,36,2.17308030069
250560,67,2.54187812227
250565,21,0.791853557996
250568,10,1.57095059445
250575,12,1.20749497475
250581,18,0.964075504316
250582,104,2.59947573616
250608,31,2.04921903937
250622,60,2.19237231418
250624,11,0
250664,13,1.23889510264
250672,16,1.67742128383
250675,17,1.73451578224
250700,13,1.891985806
250702,18,1.76882982585
250711,20,1.05401577307
250734,16,0.988699408288
250736,14,0.946337683905
250756,43,1.90265179479
250772,10,0.721928094887
250788,10,1.52192809489
250796,30,1.10921439468
250807,12,0
250837,37,2.14457660007
250839,12,1.18871791302
250853,22,1.49491313191
250875,26,1.40614260942
250883,25,1.59418595764
250893,15,0.353336490246
250903,17,0.322745193961
250912,14,0.749588562605
250916,10,1.29546184424
250925,10,0.721928094887
250945,88,2.48310830675
250964,19,1.92908319489
250968,92,2.66192782446
251006,25,0.402179190202
251030,43,1.05143187463
251037,31,1.15686971789
251056,18,0.309522991288
251089,12,0
251098,12,0
251126,12,1.62580165861
251157,32,1.62974042648
251192,22,0
251214,25,0.402179190202
251228,31,0.793967492668
251230,29,1.0351202305
251234,36,1.57375844611
251242,20,1.72192809489
251258,19,0.913271519053
251263,73,2.16637648872
251264,27,1.39517011765
251266,27,1.80632439894
251270,12,1.78415192439
251272,12,1.20749497475
251279,10,0.468995593589
251287,11,0.99402997235
251288,34,1.82946587095
251290,28,0.371203250795
251308,23,0.513120245543
251310,22,1.54786757726
251314,23,1.38382837188
251317,38,1.58309107833
251319,15,2.07288891485
251335,18,1.56830384867
251336,20,1.44115352788
251382,22,1.20719668114
251386,27,0.908623209515
251401,15,2.38988258461
251404,16,0.86839272901
251414,11,0.945658102678
251418,253,2.43242471694
251422,20,1.21924070464
251424,73,1.58464363544
251425,55,1.60334182463
251430,52,1.79590021945
251441,149,2.91237349033
251443,22,1.83641915894
251468,18,0.503258334776
251473,21,2.11057182387
251474,13,1.6691648144
251481,78,1.99513432223
251491,27,1.26150639776
251494,13,0
251503,27,0.824939425
251512,11,0.845344504494
251522,19,1.91820173111
251526,23,0.666575425878
251548,16,1.875
251574,11,1.32216107673
251580,28,2.3323369323
251584,10,1.57095059445
251594,12,2.12580665866
251596,15,0.353336490246
251598,14,1.52160634863
251599,10,0
251695,14,0.591658007028
251697,12,0.413808201579
251705,24,1.8505598034
251708,11,0.439469806654
251731,12,1.55108718997
251749,57,0.895415746679
251750,31,0.904189547989
251818,17,1.14003763993
251828,25,1.07832207955
251834,19,0.297467859465
251843,54,0.571899627613
251852,83,2.00510144397
251854,28,0.442623965002
251860,23,1.45382372108
251864,106,1.17843009258
251894,27,1.50248254344
251907,10,0.921928094887
251910,12,1.78065206762
251930,10,0
251938,12,0.979867543053
251956,21,0
251961,24,1.33047736827
251974,13,1.5465766407
251975,15,0.353336490246
251978,13,1.23889510264
251986,64,0.875320406201
251989,13,0.890492540169
252004,13,1.5465766407
252024,18,1.134951234
252034,134,1.26609659818
252067,62,1.12622980883
252071,73,1.31489280268
252078,31,1.16085817366
252082,12,0
252083,11,0.439469806654
252096,10,0.721928094887
252103,29,0.84975209748
252105,28,0.940286564387
252108,10,1.76096404744
252114,24,1.043413905
252121,34,1.13317049534
252125,36,1.24452275379
252148,123,1.46063467059
252156,35,1.33507443497
252170,22,0
252174,12,1.18871791302
252177,20,1.07629762573
252195,95,2.04953795886
252198,23,1.32495913946
252201,36,0.792629468609
252209,18,0.614333889043
252212,12,1.85538457969
252221,40,1.22192809489
252244,12,1.45913999199
252246,10,0
252292,17,1.02239528708
252294,52,1.40058154346
252296,76,2.20637044744
252302,14,1.75338699741
252307,89,1.00529604339
252314,48,1.28836541493
252316,17,0
252318,28,2.2083817469
252319,18,0
252327,21,0.276158381011
252329,72,1.38402328418
252336,10,0
252357,11,0.684024626691
252383,30,0.67466893699
252390,23,0.966430848077
252405,36,0.80305219233
252412,14,0.591658007028
252457,15,0.836634904097
252464,10,0
252478,11,0
252510,19,1.57797068014
252540,24,1.40563906223
252542,12,1.280665111
252555,11,1.67670893992
252558,34,1.50127199213
252610,18,1.23318484232
252631,25,0.639556365374
252646,65,2.21689057593
252648,14,1.42987154472
252658,10,0.721928094887
252666,10,1
252673,62,1.13494389581
252676,77,1.26296942624
252688,13,0
252694,28,1.36306479261
252695,33,0.911578934292
252708,14,0.371203250795
252717,106,1.1858732124
252726,98,1.13762389649
252728,15,0.353336490246
252733,35,1.0693788186
252738,20,1.57095059445
252744,19,1.21080810054
252751,25,0
252757,16,0
252767,12,0.816672478379
252769,10,1.29546184424
252796,17,0.8739751043
252842,21,0.72280451533
252893,14,0.591658007028
252952,19,0.297467859465
252961,10,0
252979,19,0.297467859465
252984,10,0
252986,61,1.5619859444
252998,24,0
253031,12,0.650010811762
253033,15,0.566504105594
253071,11,0
253072,32,0.998689844084
253081,11,1.24064789104
253092,135,0.982651843137
253098,69,1.57390449688
253114,16,0
253119,17,0.640183451181
253128,26,0.235188023444
253148,34,0.970037251743
253152,28,1.30674542584
253170,125,1.37972528233
253171,19,0.297467859465
253204,19,0
253206,123,0.940902106489
253209,20,0.286396957116
253211,63,1.22076875354
253221,13,0.391235290502
253231,10,0
253237,134,1.44068942956
253299,13,0
253302,10,0.921928094887
253342,22,0.937276888497
253412,16,1.88285606369
253426,17,0
253549,16,2.65563906223
253580,13,0.391235290502
253597,11,0.684024626691
253614,42,0.879726624699
253617,30,1.99777892403
253619,30,0.419997156853
253626,15,0.353336490246
253629,27,0.908623209515
253676,37,0.968579481567
253688,17,2.53412144534
253694,25,1.01543127956
253696,23,1.42190486143
253704,15,1.53288482291
253722,15,1.72322625876
253754,12,1.04083330813
253767,24,0.413808201579
253796,19,1.18971907168
253802,15,0
253815,15,0.836634904097
253844,13,0.995726596678
253868,23,1.93110922831
253895,33,1.72493890531
253945,10,0
253967,11,0
253973,11,0
253981,11,0.439469806654
253990,42,1.0136800737
253997,10,2.12192809489
254036,12,1.18871791302
254044,11,2.2221505572
254105,33,1.4926469813
254115,28,0.442623965002
254162,36,1.43526484197
254181,62,1.76695634322
254194,28,1.51646589328
254197,30,1.85798294493
254234,25,1.38438145772
254238,16,1.64939747035
254281,35,2.17593821695
254286,23,0.257983767354
254287,143,1.23799021211
254301,36,1.30151371813
254312,53,1.83470642014
254336,73,3.11667954341
254367,12,1.85538457969
254405,22,1.4179178113
254408,11,0.684024626691
254409,46,1.66694219755
254412,59,1.87267413789
254424,49,2.31536794352
254460,57,2.80324518877
254466,72,2.83814498158
254473,13,1.54857720499
254506,17,1.73451578224
254508,12,2.12579206666
254512,13,1.98776464818
254514,32,2.36504967777
254526,10,1.72192809489
254550,12,2.08495250038
254553,12,2.35537728362
254572,54,0.684104628095
254584,15,2.57353726083
254587,37,2.1196158506
254597,13,1.23889510264
254598,51,2.54069937458
254600,175,2.19154208771
254601,51,2.28177078088
254613,10,0.921928094887
254614,10,0.881290899231
254618,224,2.84937223505
254623,15,0.970950594455
254626,32,1.68315732852
254630,46,0.556541439722
254636,55,0.843270495523
254642,51,0.658160031115
254645,28,0.22226615026
254649,33,0.195895634191
254650,54,1.06988353539
254656,59,0.716378752442
254657,56,2.32382041453
254686,17,0.522542274769
254687,10,1.76096404744
254702,12,1.25161583364
254706,99,2.56656161576
254716,21,0.72280451533
254741,60,2.45650649912
254744,13,0.391235290502
254762,10,1.68547529723
254772,10,1.89546184424
254789,18,0.914130744595
254796,348,2.76489448898
254799,20,1.45771746913
254807,294,2.7791428038
254819,10,1.52192809489
254834,18,2.02936968868
254836,24,1.86395652257
254842,20,1.31903527434
254856,33,2.13044014048
254858,19,0.297467859465
254860,38,1.83880522109
254868,24,0.497098154609
254892,30,2.36997757488
254907,22,0.976022336225
254928,104,2.08986861987
254944,11,0
254947,73,1.71417076875
254952,11,1.86759014785
254960,60,2.80757011586
254963,140,1.26905244958
254970,24,0.658315488526
255008,12,0.413808201579
255010,55,1.34178023436
255018,71,1.20411492026
255019,52,0.318208323011
255024,15,1.33825990833
255035,33,1.45533048731
255046,12,1.95081525766
255048,48,0.842001020228
255050,77,2.4318938934
255070,17,2.38041536981
255080,36,2.32023915048
255097,23,1.44719300392
255124,16,1.01409765557
255126,21,0.856951901769
255128,26,2.29894736339
255137,50,2.60902442349
255145,54,2.89980257667
255146,16,1.12164076219
255158,64,1.46317624641
255164,12,1.78415192439
255178,95,2.62995728454
255182,12,1.62580165861
255193,136,2.10522518169
255197,93,2.19406724467
255206,18,0.914130744595
255223,14,1.9501520604
255229,11,0.865810507509
255243,10,2.12192809489
255263,25,2.1722381921
255307,11,1.24064789104
255309,58,2.06216737415
255312,74,2.7166356041
255318,54,0.650010811762
255326,30,2.1059448371
255332,40,2.42612074684
255337,25,1.8577968116
255338,103,1.8233031164
255345,11,1.09576434465
255346,14,0.371203250795
255347,14,1.62663140455
255368,19,1.46525001062
255370,12,1.95081525766
255389,75,2.267506618
255392,26,1.64086124429
255396,174,2.13944484132
255400,12,1.72956207096
255412,10,2.64643934467
255414,10,1.89546184424
255422,53,1.99311579577
255431,24,1.66248411965
255435,24,1.64398992155
255443,19,1.96980214693
255476,28,2.28933062368
255493,21,2.25847587526
255495,17,2.32426706865
255499,22,2.54851958884
255504,23,2.33192531598
255511,28,1.8711397736
255518,10,1.77095059445
255525,17,2.54246149313
255528,40,2.46747645727
255545,148,2.82107069682
255550,114,2.22757218507
255560,22,2.27495221838
255568,19,1.77320325234
255600,78,2.41932713792
255601,13,2.34584231553
