	observed_species
L5S102.273274	183
L5S114.273527	201
L5S97.274849	183
L5S143.274865	160
L5S181.273362	173
L5S98.274127	173
L5S163.274192	144
L5S218.274771	157
L5S193.273620	139
L5S229.274639	158
L5S283.273985	143
L5S187.273572	155
L5S175.275156	147
L5S107.275102	168
L5S173.275171	132
L5S204.273975	125
L5S189.273748	166
L5S169.274141	147
L5S124.273839	171
L5S205.275083	147
L5S132.275140	139
L5S216.274553	126
L5S186.274546	149
L5S197.275131	147
L5S195.274939	137
L5S164.274331	131
L5S265.274433	180
L5S250.274628	162
L5S101.274598	133
L5S182.273482	141
L5S208.274784	159
L5S253.274296	141
L5S176.273518	138
L5S274.274203	165
L5S224.273452	162
L6S140.274386	151
L6S88.274346	158
L6S112.273612	139
L6S284.273297	173
L6S109.273521	136
L6S18.273927	147
L6S151.273523	173
L6S171.274002	142
L6S318.275095	143
L6S178.273812	150
L6S147.273605	168
L6S305.274155	168
L6S146.273477	169
L6S91.273451	158
L6S292.275093	158
L6S128.273725	148
L6S287.274122	159
L6S99.273533	182
L6S100.274915	152
L6S154.274642	177
L6S144.274226	157
L6S212.273900	174
L6S241.274583	162
L6S170.274327	150
L6S306.273483	148
L6S52.274351	156
L1S30.273279	182
L5S223.273857	158
L5S142.274549	129
L6S187.274747	153
L6S302.275100	135
L6S142.275170	161
L6S289.274072	147
L1S24.274100	181
L1S177.273454	256
L1S243.274281	247
L1S210.274468	243
L1S310.274766	270
L1S324.274332	232
L1S73.274502	191
L1S237.274775	276
L1S21.274476	197
L1S289.274926	287
L1S90.273946	253
L1S247.273479	256
L1S194.274523	283
L1S143.273938	221
L1S181.274221	214
L1S126.274219	215
L1S297.274827	293
L1S70.274844	179
L1S120.274954	218
L1S69.274960	177
L2S70.275150	286
L2S67.274224	228
L2S35.274125	230
L2S91.275128	245
L2S7.274964	251
L2S56.274152	201
L2S14.274730	258
L2S87.273805	248
L3S42.273878	142
L5S236.273564	126
L5S261.274535	139
L5S135.274283	141
L5S210.274867	128
L5S268.274423	131
L5S273.274702	150
L5S286.275134	133
L6S298.274005	144
L6S313.274585	141
L6S21.273848	147
L6S204.274507	144
L6S116.273380	158
L6S1.273314	160
L6S120.274168	149
L6S309.273990	151
L6S155.274812	167
L6S40.274664	166
L6S152.273283	173
L6S323.273712	132
L6S149.273610	170
L6S83.274310	157
L6S202.274908	135
L6S160.273469	133
L6S65.275067	148
L6S247.274815	149
L6S69.273589	163
L6S177.273909	165
L6S282.273549	150
L6S74.274405	144
L6S184.273873	173
L6S297.274324	154
L6S279.274116	154
L6S137.274318	143
L6S208.275127	190
L6S303.273393	141
L1S56.273967	213
L1S64.274666	191
L1S205.274565	247
L1S53.273606	221
L1S42.273626	229
L1S193.275122	300
L1S55.273531	198
L1S215.273708	270
L1S51.274027	214
L1S209.273658	275
L1S235.273608	263
L1S218.273993	253
L1S203.273731	242
L1S57.275149	236
L1S65.274694	227
L1S234.275117	255
L1S216.273394	247
L1S50.274303	199
L1S213.274333	277
L1S196.273245	278
L1S58.275015	235
L1S61.273389	251
L1S49.273695	252
L1S212.274379	298
L1S68.275111	207
L1S208.274741	276
L1S54.273348	200
L1S202.273285	255
L1S231.274180	233
L1S220.273571	259
L1S66.273306	198
L1S189.273436	271
L1S59.275053	229
L1S197.274086	221
L1S179.273902	265
L1S52.273539	234
L1S201.273866	227
L1S207.274287	257
L1S198.273806	297
L1S228.273894	246
L1S191.273263	279
L1S238.274649	238
L1S358.273815	228
L1S233.274924	263
L1S222.274663	303
L1S33.274904	191
L1S147.273683	288
L1S352.275035	249
L1S114.274060	233
L1S204.274607	232
L1S39.273758	192
L1S26.274537	187
L1S77.274342	195
L1S47.273623	204
L1S219.274012	255
L1S221.274942	256
L1S63.274199	221
L1S239.274267	287
L1S270.273598	253
L1S138.273308	215
L1S72.274363	219
L1S195.273591	265
L1S62.273992	242
L1S166.274223	285
L1S97.274918	246
L1S325.273290	345
L1S187.274092	272
L1S18.273422	179
L1S226.273455	279
L1S175.274934	312
L1S98.273755	228
L1S110.274759	296
L2S40.274521	291
L2S2.274088	337
L2S65.273492	280
L1S313.273714	308
L1S241.273649	325
L1S86.273417	203
L1S182.274506	211
L1S103.273727	237
L1S16.274184	200
L2S59.273382	214
L6S331.273351	217
L1S329.274894	292
L1S178.275068	336
L1S148.273970	264
L1S338.273528	267
L1S294.273585	244
L1S331.274029	251
L1S136.273951	214
L1S134.274174	225
L1S269.274498	270
L1S169.274242	261
L1S336.273230	246
L1S302.273303	263
L1S381.274884	238
L1S344.274360	270
L1S320.274114	237
L1S323.274552	277
L1S172.273802	188
L1S327.275047	259
L2S42.274282	278
L2S48.274848	207
L2S20.274098	261
L2S5.274932	250
L2S33.275034	238
L2S38.274986	247
L2S10.274052	273
L2S82.273335	260
L3S378.275089	236
L1S137.274284	266
L2S73.273400	232
L1S105.273315	212
L1S355.273704	261
L1S135.274571	229
L1S184.273919	222
L1S337.273287	256
L1S22.273337	165
L1S116.274735	237
L1S278.274121	295
L1S92.274475	255
L1S240.274975	275
L1S113.274445	243
L1S25.273273	181
L1S255.274966	283
L1S332.273671	272
L2S52.274510	230
L1S261.274799	309
L1S225.273936	281
L1S342.273734	262
L1S380.274329	274
L1S250.273986	255
L1S351.274053	239
L1S263.274428	315
L1S339.274501	270
L1S223.274322	275
L1S275.275069	255
L1S183.274343	236
L1S262.273236	323
L1S286.274014	286
L1S335.273841	292
L1S229.273973	232
L1S249.273545	303
L1S224.273764	273
L1S350.274305	250
L1S257.273377	267
L1S281.274883	262
L1S276.273690	248
L1S244.274295	253
L1S284.274692	319
L1S186.274486	263
L1S277.273248	287
L1S290.274811	283
L1S347.273632	299
L1S258.273240	301
L1S188.273373	270
L1S293.275143	295
L1S349.273679	262
L1S260.273552	267
L1S268.273415	269
L1S362.274650	234
L1S185.273473	216
L1S346.273710	269
L1S273.274399	253
L1S292.273647	257
L1S368.274020	275
L1S251.274516	280
L1S348.273330	262
L1S253.274249	250
L1S12.273922	182
L1S267.273765	243
L1S256.274285	234
L1S248.273910	309
L1S300.274656	242
L1S245.274903	225
L1S356.274526	239
L1S246.273352	239
L1S133.274859	174
L1S19.274514	205
L1S359.274297	216
L1S8.273930	152
L1S20.274555	183
L1S375.275063	240
L1S371.275038	224
L1S162.273721	243
L1S363.274890	254
L1S242.273860	249
L1S365.273336	328
L1S17.274647	189
L1S266.275167	287
L1S353.275012	244
L1S13.273294	197
L1S264.273320	350
L1S374.273604	240
L1S272.274746	206
L1S279.274262	244
L1S180.274231	183
L1S303.273579	222
L1S153.275061	230
L1S382.274559	226
L1S27.273969	182
L1S354.274130	212
L1S167.275065	254
L1S165.274417	227
L1S372.273563	229
L1S29.274586	160
L1S157.273481	232
L1S146.273215	233
L1S14.273420	188
L1S170.274450	251
L1S10.274330	195
L1S154.274659	217
L1S156.274463	278
L1S159.273766	269
L1S31.274299	178
L1S28.273497	163
L1S71.275087	181
L1S168.274809	258
L1S150.274261	256
L1S164.274254	239
L1S171.273375	252
L1S163.274658	222
L1S173.274765	228
L2S50.274129	253
L2S71.274066	159
L2S60.273730	240
L2S17.274246	350
L2S51.274458	215
L2S92.273461	209
L2S93.273568	193
L2S83.274705	244
L2S58.275074	215
L2S55.273237	264
L2S22.274974	206
L2S95.273958	229
L2S28.274711	288
L2S68.274198	251
L6S329.274368	209
L6S273.274406	167
L6S330.274280	215
L6S201.274222	155
L1S309.274009	302
L1S318.274878	263
L1S100.274845	195
L1S322.273615	241
L1S5.274234	204
L1S82.274709	249
L1S118.274243	264
L1S125.273208	230
L1S6.274392	199
L1S7.274850	149
L1S79.273707	242
L1S158.274569	214
L6S104.274113	172
L1S315.273440	257
L1S160.274321	287
L1S308.274545	201
L1S305.273508	246
L1S316.275138	278
L1S312.273453	270
L1S140.274872	209
L1S161.273299	230
L1S306.274278	247
L1S141.275086	195
L1S319.274696	264
L1S328.274091	239
L1S151.274520	217
L1S85.273291	245
L1S117.275153	198
L1S75.273762	216
L1S104.274727	234
L1S80.274164	235
L1S4.273385	170
L5S266.273275	134
L5S115.273434	156
L6S280.273243	179
L6S169.273893	164
L6S316.274016	119
L6S55.274291	179
L6S260.274994	160
L5S108.275060	150
L6S272.274378	180
L6S281.273980	188
L6S34.273693	173
L6S211.273411	140
L6S262.274063	151
L6S263.275008	150
L6S314.274708	144
L6S179.273696	162
L6S86.273719	184
L6S103.274214	174
L5S281.274838	176
L5S146.273797	127
L5S117.273224	183
L5S200.273613	165
L6S165.273509	152
L6S261.273370	142
L6S43.274193	158
L1S109.273718	200
L1S112.274528	215
L1S176.274621	135
L5S130.273789	146
L5S139.273353	126
L5S116.273963	136
L5S147.274548	135
L5S225.273717	133
L5S177.274879	146
L6S150.273688	149
L6S239.274834	149
L5S245.275027	171
L5S247.274868	169
L5S258.273827	138
L5S234.275046	128
L6S304.274961	174
L6S270.274743	153
L6S308.274963	144
L6S321.274400	159
L6S197.274620	173
L6S256.273788	154
L6S266.274881	149
L6S311.273396	160
L6S312.273820	143
L6S250.274033	133
L6S206.273284	154
L6S296.274653	157
L5S271.275062	131
L5S243.273979	133
L5S256.275129	135
L5S239.275136	134
L5S264.274602	145
L6S72.273774	186
L6S294.274706	135
L1S3.273687	155
L1S2.274869	119
L1S106.275162	196
L1S78.274362	198
L1S74.274032	199
L1S94.274719	223
L1S115.274581	250
L1S95.273271	220
L1S76.274250	205
L1S111.274126	212
L1S91.273638	203
L1S101.274587	223
L1S99.273974	217
L1S127.274374	209
L1S119.273846	195
L1S83.274077	220
L1S121.275017	207
L1S81.275041	157
L3S242.273831	148
L1S334.273724	142
L5S112.274197	171
L5S128.274609	133
L5S105.273323	163
L5S198.274344	152
L5S201.275166	163
L5S127.274442	164
L5S180.273596	154
L5S220.275151	138
L5S202.274236	152
L5S145.273877	132
L5S235.273935	124
L5S167.274858	149
L5S155.274860	136
L5S277.274953	129
L5S109.273211	161
L5S252.274595	131
L5S174.273262	149
L5S214.273676	161
L5S219.273501	134
L5S111.274448	149
L5S170.273253	169
L6S75.274788	144
L6S233.273250	158
L6S324.274356	136
L6S254.273309	130
L6S80.274951	180
L6S71.274352	173
L6S47.273942	145
L5S249.274023	137
L5S152.274186	121
L5S160.274911	156
L5S248.274270	173
L5S154.273684	127
L5S196.274177	110
L5S188.274655	134
L5S148.274067	131
L5S168.274437	145
L5S125.273487	164
L5S212.274412	138
L5S190.274768	153
L5S144.274110	155
L5S151.273264	133
L5S228.275031	148
L5S157.274875	146
L5S276.273586	131
L5S241.274462	138
L5S199.274732	144
L5S203.274721	158
L5S230.273490	153
L5S120.274957	146
L5S254.273745	156
L5S161.274783	143
L5S237.274854	121
L5S137.274603	141
L5S255.273711	144
L5S285.273261	122
L5S129.274856	127
L5S221.275037	144
L5S136.273429	156
L5S284.273662	113
L5S244.273872	128
L5S279.274796	129
L5S263.273229	150
L5S185.274764	121
L5S269.275004	149
L5S131.274269	139
L6S42.274017	140
L6S68.274228	132
L6S64.274907	143
L6S28.274852	133
L3S228.274409	124
L5S159.274007	134
L5S233.273886	128
L5S232.273371	155
L5S138.274920	138
L5S211.273536	124
L5S227.274935	137
L5S217.273689	135
L5S119.273833	135
L5S141.274945	141
L5S209.275148	135
L5S278.274205	137
