,Animal surface,Animal corpus,Animal secretion,Animal proximal gut,Animal distal gut,Plant surface,Plant corpus,Plant rhizosphere,Soil (non-saline),Sediment (non-saline),Sediment (saline),Surface (non-saline),Surface (saline),Aerosol (non-saline),Water (non-saline),Water (saline),Intertidal (saline),Hypersaline (saline),Sterile water blank,Mock community
f__Thermotogaceae(12),0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
f__B122(13),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.19230769230769232,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__[Pelagicoccaceae](13),0.0,0.0,0.0,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,0.0,0.021978021978021976,0.317032967032967,0.0,0.4641025641025641,0.0,0.0,0.09432234432234433,0.0,0.0,0.0,0.0
f__Rivulariaceae(30),0.22500000000000003,0.0,0.03333333333333334,0.0,0.0,0.05,0.01666666666666667,0.08333333333333334,0.0,0.07410714285714286,0.054166666666666675,0.33498015873015874,0.05674603174603175,0.008333333333333335,0.03833333333333334,0.025,0.0,0.0,0.0,0.0
f__GZKB119(12),0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.057425855948700304,0.06114737203710066,0.2853639451887477,0.05914634146341464,0.08450704225352113,0.11901408450704226,0.16666666666666666,0.14775850223290965,0.00508130081300813,0.0,0.0,0.0,0.0
f__Crenotrichaceae(24),0.0,0.0,0.00034722222222222224,0.0,0.0,0.0,0.0,0.028186274509803922,0.05871241213983149,0.39830786896226833,0.02769814014508412,0.122854356796482,0.018629838298955946,0.047429944607363966,0.24072556866549677,0.057108373652491294,0.0,0.0,0.0,0.0
f__Acholeplasmataceae(32),0.0625,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.16424632352941176,0.05208333333333333,0.10919117647058824,0.3072916666666667,0.028125,0.190625,0.0,0.0,0.0,0.0
f__[Leptospirillaceae](11),0.0,0.0,0.001976284584980237,0.0,0.0,0.0,0.0,0.09637293652638922,0.17702601462192255,0.3221860549226278,0.001976284584980237,0.003952569169960474,0.0,0.0,0.3965098555891395,0.0,0.0,0.0,0.0,0.0
f__Nocardiopsaceae(14),0.11441326530612243,0.0,0.004081632653061224,0.014285714285714285,0.012244897959183673,0.0,0.045280612244897954,0.004464285714285714,0.008928571428571428,0.0,0.0,0.1316326530612245,0.0,0.6626275510204083,0.0,0.002040816326530612,0.0,0.0,0.0,0.0
f__Gemellaceae(15),0.030634920634920643,0.0041269841269841265,0.16825396825396824,0.027301587301587302,0.0022222222222222227,0.0003174603174603175,0.0,0.0,0.0003174603174603175,0.000634920634920635,0.00126984126984127,0.01238095238095238,0.0,0.7493650793650793,0.001904761904761905,0.00126984126984127,0.0,0.0,0.0,0.0
f__Propionibacteriaceae(18),0.06503527336860666,0.0004409171075837742,0.08024691358024691,0.018518518518518517,0.0004409171075837742,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.007495590828924162,0.0,0.716710758377425,0.0,0.0,0.0,0.0,0.0,0.0
f__[Cloacamonaceae](12),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21230158730158727,0.47222222222222215,0.12499999999999999,0.0,0.16666666666666663,0.023809523809523805,0.0,0.0,0.0,0.0,0.0
f__Thermaceae(25),0.014352941176470591,0.0013333333333333333,0.008,0.006666666666666666,0.0,0.0,0.0,0.07333333333333333,0.09968627450980393,0.1383333333333333,0.0,0.5316274509803922,0.048,0.0026666666666666666,0.06,0.016,0.0,0.0,0.0,0.0
f__[Bryobacteraceae](32),0.005810630341880342,0.0015767045454545454,0.0078125,0.0,0.0,0.0,0.0026041666666666665,0.07921739718614719,0.07978466951235419,0.20835824612479023,0.042402666777666784,0.3818592805678134,0.0354074385724095,0.001736111111111111,0.14053047929138046,0.012899709302325582,0.0,0.0,0.0,0.0
f__Chamaesiphonaceae(25),0.015272727272727273,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05568627450980392,0.30134250063661827,0.04,0.36802495543672015,0.07384313725490195,0.008,0.1178304048892284,0.0,0.0,0.0,0.0,0.0
f__Nitrosomonadaceae(12),0.0,0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0,0.3333333333333333,0.008620689655172414,0.1834674329501916,0.25,0.11770114942528735,0.0,0.014367816091954025,0.08963601532567049,0.0,0.0,0.0,0.0
f__Simkaniaceae(65),0.0,0.015384615384615382,0.015384615384615382,0.0,0.0,0.0,0.0,0.023931623931623926,0.023620823620823617,0.05894105894105893,0.2943223443223443,0.011965811965811961,0.08146853146853145,0.0,0.37288267288267285,0.09184149184149182,0.0,0.010256410256410253,0.0,0.0
f__Pelagibacteraceae(44),0.000734858361977006,0.022727272727272728,0.0013321777092963533,0.0001893939393939394,0.0,0.06929225435581367,0.0,0.0001893939393939394,0.022919876733436054,0.0024749614791987674,0.0077543819210205344,0.04091513904688018,0.061001379084884164,0.007575757575757575,0.2030812189254265,0.5598119342002484,0.0,0.0,0.0,0.0
f__Francisellaceae(13),0.038461538461538464,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.06177156177156177,0.0,0.15384615384615385,0.45104895104895104,0.0,0.10256410256410256,0.0,0.0
f__[Cerasicoccaceae](69),0.0741056487007041,0.0020703933747412,0.022275899087493285,0.042028985507246375,0.18053830227743267,0.0020703933747412,0.014492753623188403,0.08793990517641075,0.07368645398662897,0.034953502331747724,0.01570842868039664,0.01737878115145098,0.10673632950656013,0.022512853791244444,0.2790860088893578,0.024415360540655115,0.0,0.0,0.0,0.0
f__Cystobacterineae(34),0.040641711229946524,0.0,0.005347593582887701,0.0,0.0,0.0,0.009549274255156608,0.08035714285714285,0.1262597696421226,0.0365761689291101,0.029411764705882353,0.08340874811463046,0.07352941176470588,0.18155080213903743,0.06866173042643631,0.2647058823529412,0.0,0.0,0.0,0.0
f__5bav_B4(18),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__TSCOR003-O20(39),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273879500507348,0.0410949559321712,0.14566544566544568,0.18376068376068377,0.0,0.012820512820512824,0.025641025641025647,0.06326312576312577,0.00036630036630036635,0.0,0.0,0.0,0.0
f__Leuconostocaceae(33),0.26381301099139093,0.20050488540191058,0.14154114417742517,0.082704283019712,0.013762994352160834,0.0,0.03819376169772709,0.0,0.0,0.007575757575757576,0.0,0.061796327590503325,0.045454545454545456,0.14174087035047506,0.0029124193883919283,0.0,0.0,0.0,0.0,0.0
f__Methanocellaceae(14),0.0,0.0,0.0,0.0015197568389057746,0.0,0.0,0.0,0.533452429662536,0.019426096952692692,0.2641369047619047,0.0,0.0,0.0,0.0013736263736263733,0.0952380952380952,0.08485309017223909,0.0,0.0,0.0,0.0
f__ANME-2D(16),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7700818708959574,0.03053496509823719,0.19462082728592164,0.0,0.001179245283018868,0.0,0.0,0.003583091436865022,0.0,0.0,0.0,0.0,0.0
f__Methanosaetaceae(43),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659025117444198,0.026041237389598775,0.29594643083015176,0.016295848853988385,0.0,0.0,0.00036913990402362494,0.0018993925970670158,0.00042283298097251583,0.0,0.0,0.0,0.0
f__Nakamurellaceae(13),0.09542796202009082,0.0,0.0819618366129994,0.08343653960827484,0.0,0.0005963029218843171,0.007589309914891309,0.23691511231761683,0.20725827541569936,0.014907573047107938,0.0035548828035411218,0.00834824090638044,0.0,0.032910023786589075,0.22649763772304018,0.0005963029218843171,0.0,0.0,0.0,0.0
f__211ds20(20),0.075,0.0,0.11168831168831168,0.0,0.0,0.0,0.04642857142857143,0.2799891774891775,0.16905483405483404,0.03539682539682539,0.030555555555555558,0.0,0.017063492063492065,0.014466089466089465,0.22035714285714283,0.0,0.0,0.0,0.0,0.0
f__Gracilibacteraceae(34),0.029411764705882346,0.0,0.014705882352941173,0.035294117647058816,0.0,0.0,0.0042016806722689065,0.3655462184873949,0.04999999999999999,0.13039215686274508,0.04668534080298785,0.14215686274509803,0.05228758169934639,0.03361344537815125,0.09150326797385619,0.0042016806722689065,0.0,0.0,0.0,0.0
f__ntu14(13),0.0,0.0,0.0,0.0,0.0,0.3111888111888112,0.0,0.0,0.0,0.02136752136752137,0.3084110334110335,0.017094017094017096,0.12088189588189589,0.0,0.02350427350427351,0.12645687645687648,0.0,0.07109557109557112,0.0,0.0
f__SC3-41(28),0.0003968253968253969,0.0,0.0,0.006293805400948259,0.0004960317460317461,0.36838667285095855,0.0,0.0,0.0,0.029336734693877545,0.15206916099773243,0.005598072562358277,0.09335317460317462,0.0,0.013095238095238096,0.2595457122242837,0.0,0.07142857142857144,0.0,0.0
f__Vibrionaceae(35),0.058903567696671134,0.054495447081653964,0.03331915211225556,0.014574132763787932,0.0003246753246753246,0.29960588262312393,0.0003246753246753246,0.0,0.0014235764235764235,0.0016233766233766233,0.21534669353634867,0.002207792207792207,0.014826093446783095,0.057792207792207784,0.014935064935064931,0.20107315098694403,0.0,0.029224511121062845,0.0,0.0
f__Methanosarcinaceae(17),0.002714932126696833,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.326420638185344,0.06520636226518581,0.10955025366790071,0.16521615639262696,0.0,0.05882352941176472,0.004815772462831287,0.041762159409218236,0.029411764705882353,0.0,0.0784313725490196,0.0,0.0
f__Psychromonadaceae(11),0.0,0.10491400491400493,0.09090909090909093,0.07272727272727274,0.09545454545454547,0.042229729729729736,0.0,0.0,0.0,0.0,0.22623288873288872,0.0,0.24824499824499827,0.0,0.0,0.1192874692874693,0.0,0.0,0.0,0.0
f__Procabacteriaceae(43),0.02906976744186046,0.0,0.011627906976744184,0.0,0.0,0.02325581395348837,0.0,0.02325581395348837,0.1627906976744186,0.024418604651162787,0.0011627906976744184,0.00891472868217054,0.0725359911406423,0.15116279069767438,0.44966777408637865,0.04213732004429678,0.0,0.0,0.0,0.0
f__DHVEG-1(215),0.0,0.008631359520552405,0.0,0.0,0.0,0.0,0.0,0.003935599284436492,0.0,0.27978440093101603,0.4674206779761046,0.00033222591362126237,0.00489596083231334,0.0,0.03946008470023488,0.03777667866010396,0.0,0.15776301218161679,0.0,0.0
f__Pseudanabaenaceae(328),0.03960805098481606,0.027820164651226338,0.006040253071703648,0.028963414634146336,0.0033536585365853654,0.015461672473867592,0.0018854300385109113,0.028488714163457423,0.04497995148857338,0.048690064678750755,0.07443138478607585,0.3444538446399699,0.16870564610896605,0.019614585243596792,0.09089287933249694,0.04187451280953302,0.0,0.014735772357723574,0.0,0.0
f__Methanocorpusculaceae(11),0.09090909090909091,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.1212121212121212,0.0606060606060606,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0
f__BS11(12),0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
f__Euzebyaceae(39),0.09487179487179487,0.01282051282051282,0.04786324786324786,0.07692307692307693,0.0,0.004273504273504273,0.0,0.02564102564102564,0.36431623931623935,0.00641025641025641,0.10341880341880341,0.04594017094017094,0.12905982905982905,0.04273504273504273,0.00641025641025641,0.039316239316239315,0.0,0.0,0.0,0.0
f__Glycomycetaceae(16),0.26691354816354823,0.0,0.0,0.0,0.0,0.0,0.029962998712998717,0.16750259875259874,0.23285070785070788,0.0,0.0,0.21050824175824176,0.0,0.08779761904761905,0.004464285714285715,0.0,0.0,0.0,0.0,0.0
f__Oscillochloridaceae(11),0.0,0.03636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.045454545454545456,0.34242424242424246,0.1212121212121212,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
f__Fibrobacteraceae(25),0.059047619047619036,0.0,0.0,0.16799999999999995,0.15733333333333333,0.0,0.0,0.12095238095238091,0.064,0.016,0.039999999999999994,0.0,0.0,0.22133333333333333,0.14666666666666664,0.006666666666666665,0.0,0.0,0.0,0.0
f__Veillonellaceae(467),0.07479480822091603,0.02510691289370306,0.0662222911817503,0.20254347341083126,0.11478071203437863,0.00010196798205363518,0.00991312154374178,0.1759450432314688,0.03471920494213474,0.01733495589914599,0.0200749953621141,0.027288325902941776,0.015347859303765745,0.14880585713668848,0.061691661367774736,0.005328809586591142,0.0,0.0,0.0,0.0
f__Puniceicoccaceae(74),0.015427927927927925,0.0,0.0,0.006756756756756755,0.0,0.04634467002888054,0.0,0.0,0.0027027027027027024,0.017864455364455363,0.2061249916513074,0.0009009009009009007,0.17200617661143972,0.0,0.023906048906048902,0.45536976655397704,0.0,0.052595602595602586,0.0,0.0
f__TK06(16),0.015625,0.015625,0.0625,0.0,0.0,0.0,0.0,0.03125,0.15625,0.015625,0.3141470797720798,0.0,0.09837962962962962,0.0,0.0,0.28596866096866097,0.0,0.004629629629629629,0.0,0.0
f__Cenarchaeaceae(154),0.027829313543599257,0.025462632605489748,0.0,0.0,0.0,0.0018650049137854017,0.014008214008214007,0.024369975262832407,0.007745215311004785,0.07485215595912366,0.2495687495311056,0.02095674793043214,0.28277905971369466,0.0001665001665001665,0.08804527223871038,0.1502692856622061,0.0,0.03208187315330173,0.0,0.0
f__NS11-12(28),0.0024234693877551025,0.0,0.0,0.002551020408163265,0.0,0.16236359020835825,0.0,0.0,0.07142857142857142,0.04821428571428571,0.18164850795721638,0.0,0.2308774920810146,0.0,0.031174996634879215,0.2642160253634296,0.0,0.00510204081632653,0.0,0.0
f__Piscirickettsiaceae(38),0.012533387968190372,0.003289473684210526,0.00356264796940448,0.006578947368421052,9.105809506465125e-05,0.021116729469903547,0.0005635044433711027,0.03742487707157166,0.09170157226977478,0.022187150141920478,0.23711558113875172,0.0027727189947186304,0.24140430535277,0.027088998298155604,0.014105657742973348,0.25784935490307875,0.0,0.020614035087719296,0.0,0.0
f__Shewanellaceae(16),0.08512043512043513,0.0,0.029137529137529136,0.0016025641025641025,0.0016025641025641025,0.04180194805194805,0.0,0.0,0.004166666666666667,0.006066849816849816,0.16423160173160173,0.020425407925407923,0.2943046536796537,0.018735431235431234,0.028846153846153844,0.30395819458319456,0.0,0.0,0.0,0.0
f__LD19(36),0.0,0.0,0.014705882352941176,0.0,0.0,0.04938271604938272,0.0365759465228626,0.07811435044751526,0.1193676740441149,0.007761437908496732,0.052905260332796564,0.22824261318952932,0.15791742023551733,0.0012077294685990338,0.19550843593251255,0.05831053351573187,0.0,0.0,0.0,0.0
f__Legionellaceae(452),0.014260693215339234,0.008185840707964603,0.001790981879477455,0.0025811209439528023,0.01405789085545723,0.007374631268436578,0.009660766961651919,0.09874762958280658,0.10530477081915136,0.05096602942288784,0.05697166034555416,0.10205804212994485,0.0692733489470215,0.016423918387413965,0.40034988978573044,0.04199278474720953,0.0,0.0,0.0,0.0
f__kpj58rc(301),0.0003020235578375114,0.0,0.0,0.0,0.0,0.003322259136212625,0.0,0.08129047564019229,0.08063776758324347,0.18459706417249908,0.13256569012382968,0.03597584511205774,0.09313343140781093,0.0,0.3531408092576746,0.027282696024146097,0.0,0.007751937984496126,0.0,0.0
f__SHA-116(26),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419413919413919,0.05311355311355311,0.24862637362637363,0.19536019536019536,0.0,0.025335775335775336,0.0,0.27793040293040294,0.057692307692307696,0.0,0.0,0.0,0.0
f__Blattabacteriaceae(11),0.1212121212121212,0.0,0.303030303030303,0.09090909090909091,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
f__Chlamydomonadaceae(91),0.02969649398220827,0.01098901098901099,0.00039246467817896386,0.0,0.032286760858189434,0.0,0.013891038538925862,0.2615839336161268,0.046369883190808744,0.017373103087388802,0.05838130123844408,0.09322123215483376,0.07496075353218211,0.016483516483516484,0.3399487389427027,0.004421768707482994,0.0,0.0,0.0,0.0
f__Victivallaceae(109),0.0013610242968041131,0.0,0.015996236179722418,0.05896091675908189,0.3147822361125113,0.0,0.0,0.0393097188833832,0.010060734372660977,0.08633583541840421,0.12365439920755622,0.002043369474562135,0.08635102080865706,0.02822865208186309,0.16781994314374238,0.06509591326105088,0.0,0.0,0.0,0.0
f__Deinococcaceae(149),0.2957710245778184,0.02809693544416257,0.10748221977541861,0.0010423022167988611,0.010866091403004156,0.0005162622612287042,0.13677519877126712,0.005369127516778524,0.03272378628083326,0.01659548505186089,0.00035323207347227127,0.1876375081345987,0.0007457121551081282,0.07212408758500351,0.10390102675264623,0.0,0.0,0.0,0.0,0.0
f__Ardenscatenaceae(46),0.018115942028985508,0.04347826086956522,0.02173913043478261,0.02173913043478261,0.0,0.04347826086956522,0.1177536231884058,0.05144927536231884,0.3586956521739131,0.0,0.04710144927536232,0.05181159420289856,0.06884057971014494,0.0,0.05434782608695653,0.10144927536231886,0.0,0.0,0.0,0.0
f__Sediment-4(98),0.0012523191094619668,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.35773121493698706,0.00986140727386176,0.15627987847375602,0.16114546828832546,0.0016302480588194874,0.0960935889507318,0.0,0.17127798375159387,0.034523809523809526,0.0,0.0,0.0,0.0
f__Methylococcaceae(34),0.002941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.28457391586150327,0.08063972846707791,0.1375702994376045,0.10901467505241087,0.031045751633986922,0.01029411764705882,0.008986928104575163,0.2770255271920088,0.05790788013318533,0.0,0.0,0.0,0.0
f__Holophagaceae(103),0.011799338741086313,0.0,0.0003467406380027739,0.0,0.0,0.0065880721220527025,0.0,0.2995445283567328,0.09360755067352375,0.26970735110336624,0.06012176272250748,0.010279884182938969,0.04014027234901021,0.00983818770226537,0.1854685213021795,0.012557790106333792,0.0,0.0,0.0,0.0
f__Syntrophaceae(188),0.0057370840128601564,0.0,0.0,0.0,0.0,0.0026595744680851063,0.0,0.24737928078327515,0.08470876575011359,0.3136479758955438,0.06810504272396822,0.011253904045236636,0.017085947907895242,0.006230028836411815,0.13912860284179226,0.09874464379864777,0.0,0.005319148936170213,0.0,0.0
f__AKIW659(52),0.0,0.0,0.0032051282051282046,0.0,0.0,0.0,0.0,0.30932189153073114,0.13083497689680865,0.47625368180653965,0.029061624649859938,0.0004006410256410256,0.009615384615384614,0.0,0.006725627313862607,0.03458104395604395,0.0,0.0,0.0,0.0
f__Methanoregulaceae(27),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34667855580452334,0.031702851282706335,0.483822118121635,0.02089583863039241,0.00038986354775828464,0.0004025764895330113,0.0,0.11531575608616038,0.0007924400372912959,0.0,0.0,0.0,0.0
f__FW(56),0.0052842565597667635,0.0,0.0008199708454810495,0.0,0.0,0.0,0.0,0.37006833705201386,0.13036430227625384,0.3262208556209511,0.034216795935545934,0.0004064704585537918,0.03514715608465608,0.0,0.057147229946318996,0.04032462522045855,0.0,0.0,0.0,0.0
f__Syntrophorhabdaceae(51),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34325169674403516,0.1051257340216306,0.38676519784761415,0.024754430494075667,0.020190254319549603,0.02014597744604182,0.0,0.08933244129939882,0.010434267827654227,0.0,0.0,0.0,0.0
f__Deferribacteraceae(14),0.15714285714285717,0.0,0.07142857142857144,0.14285714285714288,0.4285714285714286,0.0,0.014285714285714289,0.0,0.0,0.0,0.0,0.014285714285714289,0.028571428571428577,0.0,0.07142857142857144,0.07142857142857144,0.0,0.0,0.0,0.0
f__Prevotellaceae(423),0.09908416828478456,0.019883598940311865,0.10132133912981355,0.25921474034782777,0.1337218592716584,1.1820330969267138e-05,0.0066814527840955975,0.0,0.007854371244870801,0.0026004728132387705,0.0067520468618891116,0.05008000505913744,0.009031697785497176,0.28595264599085557,0.014365527424243343,0.0034257844636671826,0.0,1.84692671394799e-05,0.0,0.0
f__Colwelliaceae(39),0.002331002331002331,0.0017094017094017094,0.002801519468186135,0.031061221332714543,0.0005698005698005699,0.12574593441863427,0.0,0.0,0.0033713200379867046,0.0,0.4661467402493044,0.0005827505827505828,0.08456162545906136,0.00047483380816714147,0.0010446343779677114,0.27959921565502255,0.0,0.0,0.0,0.0
f__Thiotrichaceae(28),0.01785714285714286,0.0,0.0,0.05476190476190476,0.0015873015873015875,0.11011904761904762,0.0,0.0,0.012698412698412698,0.08333333333333334,0.3535609857978279,0.011904761904761906,0.21945488721804512,0.01785714285714286,0.11607142857142859,0.0007936507936507938,0.0,0.0,0.0,0.0
f__Methylophilaceae(31),0.09906546069997754,0.0,0.04154206751737228,0.01612903225806452,0.0045866893658938765,0.0,0.006973663705781519,0.11291679407480804,0.07793211122356962,0.05335242384040805,0.02956487262739271,0.01631042423141722,0.18547370561382312,0.018829391323856037,0.18859329037303876,0.1487300731445968,0.0,0.0,0.0,0.0
f__Trueperaceae(73),0.06602895312572733,0.0019569471624266144,0.054469486545270895,0.021996366671576572,0.0,0.0684931506849315,0.03634010708690338,0.00684931506849315,0.11651841309375555,0.02511415525114155,0.1661977709039132,0.14754091160962568,0.09279348946825747,0.024103161531354195,0.004489213835214719,0.09176609220798351,0.0,0.07534246575342465,0.0,0.0
f__Chloroflexaceae(26),0.07692307692307691,0.0,0.03846153846153846,0.07692307692307691,0.0,0.0,0.04487179487179486,0.0,0.15384615384615383,0.0,0.10897435897435895,0.22435897435897434,0.12179487179487178,0.03846153846153846,0.03846153846153846,0.07692307692307691,0.0,0.0,0.0,0.0
f__Gomphosphaeriaceae(20),0.0,0.0,0.017499999999999998,0.0,0.0,0.0,0.0,0.05,0.05166666666666667,0.16249999999999998,0.08666666666666667,0.01583333333333333,0.1733333333333333,0.05500000000000001,0.20750000000000002,0.18,0.0,0.0,0.0,0.0
f__mitochondria(349),0.02880917950004636,0.007354345749761223,0.00876230397478538,0.0,0.0040114613180515755,0.05112199166640427,0.018005896765084507,0.02584883045864,0.02116258537799074,0.05565845727020511,0.08991594306274905,0.05771471524811356,0.10477268795278233,0.0717408607062276,0.20069844919330843,0.2511476294553996,0.0,0.003274662300450266,0.0,0.0
f__Synechococcaceae(120),0.026958266062261965,0.0006313131313131314,0.0021947415329768272,0.00043189368770764114,0.009766910522724475,0.04950138641315112,0.0022771317829457364,0.0005555555555555556,0.001354692760942761,0.0740134292444041,0.14987822092661354,0.06997296853998668,0.13603090990494557,0.023762054539927316,0.24398616946218074,0.20762374987175675,0.0,0.0010606060606060605,0.0,0.0
f__[Methanomassiliicoccaceae](155),0.009677419354838708,0.0,0.003433922996878251,0.07882414151925075,0.09516129032258062,0.0,0.0,0.07771444472313498,0.13197249212703577,0.2525464974102107,0.18507209745604708,0.0034001743679163026,0.0497573752412462,0.009677419354838708,0.0489697789540433,0.009706924666602085,0.0,0.044086021505376334,0.0,0.0
f__Chromatiaceae(39),0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.011396011396011395,0.3065730565730566,0.17032967032967034,0.11579161579161579,0.0,0.05128205128205128,0.2310744810744811,0.0,0.03663003663003663,0.0,0.0
f__Phyllobacteriaceae(76),0.08148437453638212,0.07830521817363922,0.030164351653271325,0.02468836565096953,0.006852108341028009,0.030592105263157893,0.02566471501720809,0.02938095530200793,0.09136684541618154,0.05973262898625875,0.1403913156926453,0.05373163859468664,0.2476666235997097,0.02547012582677402,0.0315454564327427,0.0359456276536881,0.0,0.007017543859649123,0.0,0.0
f__Xanthobacteraceae(38),0.17251461988304095,0.0043859649122807015,0.015524923419660261,0.009259259259259259,0.031189083820662766,0.0,0.0588529404318878,0.04887218045112781,0.09628237259816208,0.06578947368421052,0.0029239766081871343,0.15213538897749426,0.013043973570289358,0.06328320802005012,0.265942634363687,0.0,0.0,0.0,0.0,0.0
f__Aerococcaceae(48),0.36847078408270734,0.03516444324751281,0.1425894619344092,0.06695519223612824,0.0257329489862938,0.021884963584793315,0.0011249415614773257,0.0,0.007201646090534979,0.013888888888888888,0.041666666666666664,0.04616767423793203,0.0,0.21660382648380672,0.008331457528901817,0.004217104469946882,0.0,0.0,0.0,0.0
f__[Weeksellaceae](166),0.3067819104998197,0.014372327673366003,0.17123571145093824,0.03138550252664009,0.07712490108092485,0.013095017150572118,0.05136306699070473,0.030783543608070268,0.041549477946549986,0.012080932425353587,0.01232363965978502,0.08323217691142032,0.013188652370154116,0.10523264645145064,0.03341597121372718,0.0028017823862537985,0.0,3.273965426925092e-05,0.0,0.0
f__[Tissierellaceae](283),0.3199258772763623,0.03578358057993945,0.11607573134425148,0.011799044739582541,0.10769576967534154,4.132829128179697e-05,0.01598910367128225,0.003995929163308745,0.03538532136653449,0.01859710455749931,0.05436449353375596,0.13038164927350165,0.017688508668609104,0.12365542178879081,0.0036734918918409853,0.004947644178117943,0.0,0.0,0.0,0.0
f__Dietziaceae(15),0.5408998605807117,0.0016666666666666663,0.03827241316603018,0.06666666666666665,0.005649208947081286,0.007092198581560282,0.04603382433169666,0.0,0.012529550827423165,0.011536643026004725,0.002836879432624113,0.10694762684124384,0.008237861429350788,0.13968297266169605,0.0065466448445171835,0.005400981996726677,0.0,0.0,0.0,0.0
f__Brevibacteriaceae(21),0.47135179217885986,0.004450809563591519,0.1085300552969726,0.0033369137128535626,0.06361658113537813,0.001113895850737956,0.026242192783546166,0.0014719338027608703,0.009726697696622507,0.047619047619047616,0.0,0.15742013764570156,0.0,0.09416000318255957,0.006802721088435374,0.0041572184429327285,0.0,0.0,0.0,0.0
f__Dermabacteraceae(20),0.4501581196581196,0.0,0.1922535612535612,0.005185185185185183,0.07244159544159541,0.0007407407407407405,0.08018518518518515,0.0013319088319088315,0.003846153846153845,0.0,0.00237037037037037,0.08976495726495724,0.0,0.10076068376068373,0.0009615384615384613,0.0,0.0,0.0,0.0,0.0
f__Oxalobacteraceae(81),0.09050001727259195,0.0030156148441591317,0.028123617448158687,0.042093943390246094,0.0450256396200213,0.031260377284639845,0.019002654830287777,0.05033850792463345,0.11297077548863767,0.0034683405343228675,0.046181500374506225,0.035437235862356836,0.16960683011715302,0.21797361533258136,0.07639365353202951,0.02833332772117775,0.0,0.0002743484224965707,0.0,0.0
f__Oceanospirillaceae(46),0.12318840579710144,0.0008361204013377927,0.0008695652173913044,0.06311872909698997,0.0,0.025076380728554646,0.0,0.0,0.0017508813160987077,0.0,0.2927268824007955,0.024641598119858995,0.12986723763897678,0.004347826086956522,0.0043595769682726205,0.30747766579288316,0.0,0.021739130434782608,0.0,0.0
f__Desulfarculaceae(61),0.0,0.041639344262295076,0.0,0.0,0.0,0.0,0.004098360655737704,0.03192433288254114,0.0010472672098162745,0.08263085717484238,0.4192205826447341,0.0,0.035063752276867026,0.0,0.07087047454456828,0.25463766620254724,0.0,0.058867362146050664,0.0,0.0
f__Kiloniellaceae(22),0.004577864203532653,0.0,0.000445632798573975,0.0,0.0,0.045454545454545456,0.0,0.04269972451790633,0.000445632798573975,0.027183600713012478,0.3475299210593328,0.0,0.12216704863763686,0.0,0.04958677685950413,0.3599092529573813,0.0,0.0,0.0,0.0
f__HTCC2188(37),0.04054054054054054,0.0,0.0,0.0,0.0,0.04391891891891892,0.0016891891891891893,0.0,0.0,0.018243243243243244,0.3071894836725345,0.005212355212355212,0.12980607726370438,0.0009161704076958314,0.13336550836550837,0.3157401348079314,0.0,0.0033783783783783786,0.0,0.0
